cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,1.570796,1.800000,1,0,0,0,0
1,1.570796,1.800000,2,0.000000,0.000000,0.000000,1
2,1.570796,1.800000,3,0.000000,0.000000,0.000000,2
3,1.570796,1.800000,4,0.000000,0.000000,0.000000,2
4,1.570796,1.800000,5,0.000000,0.000000,0.000000,3
5,1.570796,1.800000,6,0.000000,0.000000,0.000000,3
6,1.570796,1.800000,7,0.000000,0.000000,0.000000,3
7,1.570796,1.800000,8,3.703326,13.714625,3.703326,4
8,1.570796,1.800000,9,3.703326,13.714625,3.703326,4
9,1.570796,1.800000,10,3.703326,13.714625,3.703326,4
10,1.570796,1.800000,11,3.703326,13.714625,3.703326,4
11,1.570796,1.800000,12,3.703326,13.714625,3.703326,4
12,1.570796,1.800000,13,3.703326,13.714625,3.703326,4
13,1.570796,1.800000,14,15.491539,63.853256,8.084887,5
14,1.570796,1.800000,15,22.852969,118.043904,8.084887,5
15,1.570796,1.800000,16,22.852969,118.043904,8.084887,5
16,1.570796,1.800000,17,22.852969,118.043904,8.084887,5
17,1.570796,1.800000,18,30.944931,183.523761,8.091962,5
18,1.570796,1.800000,19,30.944931,183.523761,8.091962,5
19,1.570796,1.800000,20,30.944931,183.523761,8.091962,5
20,1.570796,1.800000,21,30.944931,183.523761,8.091962,5
21,1.570796,1.800000,22,30.944931,183.523761,8.091962,5
22,1.570796,1.800000,23,30.944931,183.523761,8.091962,5
23,1.570796,1.800000,24,82.379017,609.413879,10.361583,6
24,1.570796,1.800000,25,82.379017,609.413879,10.361583,6
25,1.570796,1.800000,26,82.379017,609.413879,10.361583,6
26,1.570796,1.800000,27,82.379017,609.413879,10.361583,6
27,1.570796,1.800000,28,82.379017,609.413879,10.361583,6
28,1.570796,1.800000,29,84.150194,612.550946,10.361583,6
29,1.570796,1.800000,30,84.150194,612.550946,10.361583,6
30,1.570796,1.800000,31,93.631674,748.399992,13.330522,6
31,1.570796,1.800000,32,93.631674,748.399992,13.330522,6
32,1.570796,1.800000,33,93.631674,748.399992,13.330522,6
33,1.570796,1.800000,34,93.631674,748.399992,13.330522,6
34,1.570796,1.800000,35,93.631674,748.399992,13.330522,6
35,1.570796,1.800000,36,93.631674,748.399992,13.330522,6
36,1.570796,1.800000,37,93.631674,748.399992,13.330522,6
37,1.570796,1.800000,38,93.631674,748.399992,13.330522,6
38,1.570796,1.800000,39,93.631674,748.399992,13.330522,6
39,1.570796,1.800000,40,93.631674,748.399992,13.330522,6
40,1.570796,1.800000,41,135.416253,1394.949647,23.181197,7
41,1.570796,1.800000,42,138.961065,1407.515340,23.181197,7
42,1.570796,1.800000,43,138.961065,1407.515340,23.181197,7
