cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.628319,1.500000,1,0,0,0,0
1,0.628319,1.500000,2,0.000000,0.000000,0.000000,1
2,0.628319,1.500000,3,0.000000,0.000000,0.000000,2
3,0.628319,1.500000,4,0.000000,0.000000,0.000000,2
4,0.628319,1.500000,5,12.858326,100.038484,12.858326,3
5,0.628319,1.500000,6,18.028314,126.767263,12.858326,3
6,0.628319,1.500000,7,18.028314,126.767263,12.858326,3
7,0.628319,1.500000,8,18.028314,126.767263,12.858326,3
8,0.628319,1.500000,9,36.056628,318.832584,12.858326,4
9,0.628319,1.500000,10,46.396605,425.747699,12.858326,4
10,0.628319,1.500000,11,51.566593,452.476478,12.858326,4
11,0.628319,1.500000,12,51.566593,452.476478,12.858326,4
12,0.628319,1.500000,13,51.566593,452.476478,12.858326,4
13,0.628319,1.500000,14,51.566593,452.476478,12.858326,4
14,0.628319,1.500000,15,51.566593,452.476478,12.858326,4
15,0.628319,1.500000,16,91.769424,1090.813686,18.569983,5
16,0.628319,1.500000,17,96.939412,1171.000023,18.569983,5
17,0.628319,1.500000,18,102.109400,1251.186359,18.569983,5
18,0.628319,1.500000,19,123.929834,1688.402916,21.234677,5
19,0.628319,1.500000,20,129.099823,1715.131695,21.234677,5
20,0.628319,1.500000,21,134.269811,1741.860474,21.234677,5
21,0.628319,1.500000,22,134.269811,1741.860474,21.234677,5
22,0.628319,1.500000,23,134.269811,1741.860474,21.234677,5
23,0.628319,1.500000,24,134.269811,1741.860474,21.234677,5
24,0.628319,1.500000,25,134.269811,1741.860474,21.234677,5
25,0.628319,1.500000,26,134.269811,1741.860474,21.234677,5
26,0.628319,1.500000,27,134.269811,1741.860474,21.234677,5
27,0.628319,1.500000,28,134.269811,1741.860474,21.234677,5
28,0.628319,1.500000,29,218.866583,3409.276832,24.081125,6
29,0.628319,1.500000,30,224.036571,3489.463168,24.081125,6
30,0.628319,1.500000,31,229.206559,3569.649505,24.081125,6
31,0.628319,1.500000,32,235.350556,3660.855763,24.081125,6
32,0.628319,1.500000,33,240.520545,3687.584541,24.081125,6
33,0.628319,1.500000,34,246.688535,3725.628645,24.081125,6
34,0.628319,1.500000,35,256.454384,3878.207478,24.081125,6
35,0.628319,1.500000,36,261.624373,3904.936257,24.081125,6
36,0.628319,1.500000,37,264.460007,3912.977079,24.081125,6
