cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.700000,1,0,0,0,0
1,0.523599,1.700000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.700000,3,0.000000,0.000000,0.000000,2
3,0.523599,1.700000,4,0.000000,0.000000,0.000000,2
4,0.523599,1.700000,5,5.029410,25.294969,5.029410,3
5,0.523599,1.700000,6,5.029410,25.294969,5.029410,3
6,0.523599,1.700000,7,5.029410,25.294969,5.029410,3
7,0.523599,1.700000,8,13.315836,61.198087,5.029410,4
8,0.523599,1.700000,9,18.345247,137.082993,10.058821,4
9,0.523599,1.700000,10,23.374657,162.377962,10.058821,4
10,0.523599,1.700000,11,23.374657,162.377962,10.058821,4
11,0.523599,1.700000,12,23.374657,162.377962,10.058821,4
12,0.523599,1.700000,13,23.374657,162.377962,10.058821,4
13,0.523599,1.700000,14,43.464386,366.053518,15.088231,5
14,0.523599,1.700000,15,43.464386,366.053518,15.088231,5
15,0.523599,1.700000,16,51.651636,483.674517,15.088231,5
16,0.523599,1.700000,17,51.651636,483.674517,15.088231,5
17,0.523599,1.700000,18,56.681046,508.969486,15.088231,5
18,0.523599,1.700000,19,56.681046,508.969486,15.088231,5
19,0.523599,1.700000,20,58.595537,543.983593,15.088231,5
20,0.523599,1.700000,21,58.595537,543.983593,15.088231,5
21,0.523599,1.700000,22,58.595537,543.983593,15.088231,5
22,0.523599,1.700000,23,58.595537,543.983593,15.088231,5
23,0.523599,1.700000,24,58.595537,543.983593,15.088231,5
24,0.523599,1.700000,25,103.161362,1057.180727,20.117641,6
25,0.523599,1.700000,26,108.190772,1133.065633,20.117641,6
26,0.523599,1.700000,27,108.190772,1133.065633,20.117641,6
27,0.523599,1.700000,28,113.220183,1177.618123,20.117641,6
28,0.523599,1.700000,29,118.249593,1202.913092,20.117641,6
29,0.523599,1.700000,30,123.279003,1228.208060,20.117641,6
30,0.523599,1.700000,31,128.308414,1253.503029,20.117641,6
31,0.523599,1.700000,32,133.337824,1278.797998,20.117641,6
32,0.523599,1.700000,33,137.755715,1370.656511,20.117641,6
33,0.523599,1.700000,34,137.755715,1370.656511,20.117641,6
34,0.523599,1.700000,35,137.755715,1370.656511,20.117641,6
35,0.523599,1.700000,36,137.755715,1370.656511,20.117641,6
