cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,1.047198,1.100000,1,0,0,0,0
1,1.047198,1.100000,2,0.000000,0.000000,0.000000,1
2,1.047198,1.100000,3,0.000000,0.000000,0.000000,2
3,1.047198,1.100000,4,0.000000,0.000000,0.000000,3
4,1.047198,1.100000,5,2.904408,8.435587,2.904408,3
5,1.047198,1.100000,6,2.904408,8.435587,2.904408,3
6,1.047198,1.100000,7,8.713225,42.177935,5.808816,4
7,1.047198,1.100000,8,11.617633,50.613522,5.808816,4
8,1.047198,1.100000,9,11.617633,50.613522,5.808816,4
9,1.047198,1.100000,10,11.617633,50.613522,5.808816,4
10,1.047198,1.100000,11,11.617633,50.613522,5.808816,4
11,1.047198,1.100000,12,18.408864,68.449834,5.808816,5
12,1.047198,1.100000,13,34.803904,370.989528,16.395040,5
13,1.047198,1.100000,14,37.708312,396.296290,16.395040,5
14,1.047198,1.100000,15,40.612720,404.731877,16.395040,5
15,1.047198,1.100000,16,43.517128,413.167464,16.395040,5
16,1.047198,1.100000,17,46.421537,421.603051,16.395040,5
17,1.047198,1.100000,18,46.421537,421.603051,16.395040,5
18,1.047198,1.100000,19,46.421537,421.603051,16.395040,5
19,1.047198,1.100000,20,46.421537,421.603051,16.395040,5
20,1.047198,1.100000,21,46.421537,421.603051,16.395040,5
21,1.047198,1.100000,22,46.421537,421.603051,16.395040,5
22,1.047198,1.100000,23,115.022956,2072.196076,39.606332,6
23,1.047198,1.100000,24,124.718600,2205.401723,39.606332,6
24,1.047198,1.100000,25,140.230417,2462.889374,39.606332,6
25,1.047198,1.100000,26,155.725148,2719.847214,39.606332,6
26,1.047198,1.100000,27,158.629556,2728.282801,39.606332,6
27,1.047198,1.100000,28,161.533964,2736.718388,39.606332,6
28,1.047198,1.100000,29,164.438372,2745.153975,39.606332,6
29,1.047198,1.100000,30,167.342780,2753.589563,39.606332,6
30,1.047198,1.100000,31,167.342780,2753.589563,39.606332,6
31,1.047198,1.100000,32,167.342780,2753.589563,39.606332,6
32,1.047198,1.100000,33,167.342780,2753.589563,39.606332,6
33,1.047198,1.100000,34,167.342780,2753.589563,39.606332,6
34,1.047198,1.100000,35,167.342780,2753.589563,39.606332,6
35,1.047198,1.100000,36,167.342780,2753.589563,39.606332,6
36,1.047198,1.100000,37,167.342780,2753.589563,39.606332,6
37,1.047198,1.100000,38,167.342780,2753.589563,39.606332,6
38,1.047198,1.100000,39,167.342780,2753.589563,39.606332,6
39,1.047198,1.100000,40,167.342780,2753.589563,39.606332,6
40,1.047198,1.100000,41,167.342780,2753.589563,39.606332,6
41,1.047198,1.100000,42,167.342780,2753.589563,39.606332,6
42,1.047198,1.100000,43,293.057392,5963.871745,39.606332,7
43,1.047198,1.100000,44,317.952444,6904.339094,39.606332,7
44,1.047198,1.100000,45,320.856852,6929.645855,39.606332,7
45,1.047198,1.100000,46,323.761260,6954.952616,39.606332,7
46,1.047198,1.100000,47,326.665668,6963.388203,39.606332,7
47,1.047198,1.100000,48,345.739818,7327.211399,39.606332,7
48,1.047198,1.100000,49,366.612335,7717.532745,39.606332,7
49,1.047198,1.100000,50,369.516744,7725.968332,39.606332,7
50,1.047198,1.100000,51,386.971416,7946.114101,39.606332,7
51,1.047198,1.100000,52,389.875824,7954.549688,39.606332,7
