cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,1.570796,1.200000,1,0,0,0,0
1,1.570796,1.200000,2,0.000000,0.000000,0.000000,1
2,1.570796,1.200000,3,0.000000,0.000000,0.000000,2
3,1.570796,1.200000,4,0.000000,0.000000,0.000000,2
4,1.570796,1.200000,5,0.000000,0.000000,0.000000,3
5,1.570796,1.200000,6,0.000000,0.000000,0.000000,3
6,1.570796,1.200000,7,0.000000,0.000000,0.000000,3
7,1.570796,1.200000,8,15.140315,229.229124,15.140315,4
8,1.570796,1.200000,9,15.140315,229.229124,15.140315,4
9,1.570796,1.200000,10,15.140315,229.229124,15.140315,4
10,1.570796,1.200000,11,15.140315,229.229124,15.140315,4
11,1.570796,1.200000,12,15.140315,229.229124,15.140315,4
12,1.570796,1.200000,13,15.140315,229.229124,15.140315,4
13,1.570796,1.200000,14,30.280629,458.458249,15.140315,5
14,1.570796,1.200000,15,30.280629,458.458249,15.140315,5
15,1.570796,1.200000,16,30.280629,458.458249,15.140315,5
16,1.570796,1.200000,17,30.280629,458.458249,15.140315,5
17,1.570796,1.200000,18,30.280629,458.458249,15.140315,5
18,1.570796,1.200000,19,30.280629,458.458249,15.140315,5
19,1.570796,1.200000,20,30.280629,458.458249,15.140315,5
20,1.570796,1.200000,21,30.280629,458.458249,15.140315,5
21,1.570796,1.200000,22,30.280629,458.458249,15.140315,5
22,1.570796,1.200000,23,30.280629,458.458249,15.140315,5
23,1.570796,1.200000,24,30.280629,458.458249,15.140315,5
24,1.570796,1.200000,25,30.280629,458.458249,15.140315,5
25,1.570796,1.200000,26,46.743742,763.945311,20.004563,6
26,1.570796,1.200000,27,67.085520,1374.117878,30.083808,6
27,1.570796,1.200000,28,81.887890,1712.612683,30.083808,6
28,1.570796,1.200000,29,81.887890,1712.612683,30.083808,6
29,1.570796,1.200000,30,81.887890,1712.612683,30.083808,6
30,1.570796,1.200000,31,81.887890,1712.612683,30.083808,6
31,1.570796,1.200000,32,81.887890,1712.612683,30.083808,6
32,1.570796,1.200000,33,81.887890,1712.612683,30.083808,6
33,1.570796,1.200000,34,81.887890,1712.612683,30.083808,6
34,1.570796,1.200000,35,81.887890,1712.612683,30.083808,6
35,1.570796,1.200000,36,81.887890,1712.612683,30.083808,6
36,1.570796,1.200000,37,81.887890,1712.612683,30.083808,6
37,1.570796,1.200000,38,81.887890,1712.612683,30.083808,6
38,1.570796,1.200000,39,81.887890,1712.612683,30.083808,6
39,1.570796,1.200000,40,81.887890,1712.612683,30.083808,6
40,1.570796,1.200000,41,81.887890,1712.612683,30.083808,6
41,1.570796,1.200000,42,81.887890,1712.612683,30.083808,6
42,1.570796,1.200000,43,81.887890,1712.612683,30.083808,6
43,1.570796,1.200000,44,81.887890,1712.612683,30.083808,6
44,1.570796,1.200000,45,134.032930,2420.797712,30.083808,7
45,1.570796,1.200000,46,156.405195,2982.204559,30.083808,7
46,1.570796,1.200000,47,159.246014,3048.582809,30.083808,7
47,1.570796,1.200000,48,182.026050,3950.862087,37.187428,7
48,1.570796,1.200000,49,194.289714,4226.767325,37.187428,7
49,1.570796,1.200000,50,208.816637,4437.798817,37.187428,7
50,1.570796,1.200000,51,223.090844,4545.042626,37.187428,7
51,1.570796,1.200000,52,235.614520,5275.343357,37.187428,7
52,1.570796,1.200000,53,256.948910,5503.402524,37.187428,7
53,1.570796,1.200000,54,265.031898,5568.737224,37.187428,7
54,1.570796,1.200000,55,265.031898,5568.737224,37.187428,7
55,1.570796,1.200000,56,265.031898,5568.737224,37.187428,7
56,1.570796,1.200000,57,265.031898,5568.737224,37.187428,7
57,1.570796,1.200000,58,266.031833,5598.789043,37.187428,7
58,1.570796,1.200000,59,266.031833,5598.789043,37.187428,7
59,1.570796,1.200000,60,266.031833,5598.789043,37.187428,7
60,1.570796,1.200000,61,266.031833,5598.789043,37.187428,7
61,1.570796,1.200000,62,266.031833,5598.789043,37.187428,7
62,1.570796,1.200000,63,266.031833,5598.789043,37.187428,7
63,1.570796,1.200000,64,266.031833,5598.789043,37.187428,7
64,1.570796,1.200000,65,266.031833,5598.789043,37.187428,7
65,1.570796,1.200000,66,266.031833,5598.789043,37.187428,7
66,1.570796,1.200000,67,266.031833,5598.789043,37.187428,7
67,1.570796,1.200000,68,266.031833,5598.789043,37.187428,7
68,1.570796,1.200000,69,266.031833,5598.789043,37.187428,7
69,1.570796,1.200000,70,266.031833,5598.789043,37.187428,7
70,1.570796,1.200000,71,266.031833,5598.789043,37.187428,7
71,1.570796,1.200000,72,266.031833,5598.789043,37.187428,7
72,1.570796,1.200000,73,266.031833,5598.789043,37.187428,7
73,1.570796,1.200000,74,266.031833,5598.789043,37.187428,7
74,1.570796,1.200000,75,266.031833,5598.789043,37.187428,7
75,1.570796,1.200000,76,266.031833,5598.789043,37.187428,7
76,1.570796,1.200000,77,416.022314,9223.588602,48.813948,8
77,1.570796,1.200000,78,436.235309,9978.591761,48.813948,8
78,1.570796,1.200000,79,460.469351,10824.358775,48.813948,8
79,1.570796,1.200000,80,460.469351,10824.358775,48.813948,8
80,1.570796,1.200000,81,486.215011,11206.927609,48.813948,8
81,1.570796,1.200000,82,486.215011,11206.927609,48.813948,8
82,1.570796,1.200000,83,493.437987,11487.014685,48.813948,8
83,1.570796,1.200000,84,506.431031,11563.829936,48.813948,8
84,1.570796,1.200000,85,506.431031,11563.829936,48.813948,8
85,1.570796,1.200000,86,514.082965,11622.382026,48.813948,8
86,1.570796,1.200000,87,526.343571,12475.484553,48.813948,8
87,1.570796,1.200000,88,527.277876,12476.357479,48.813948,8
88,1.570796,1.200000,89,553.341941,13232.849074,48.813948,8
89,1.570796,1.200000,90,557.241532,13247.795499,48.813948,8
90,1.570796,1.200000,91,574.755300,13780.411313,48.813948,8
91,1.570796,1.200000,92,574.755300,13780.411313,48.813948,8
92,1.570796,1.200000,93,574.755300,13780.411313,48.813948,8
93,1.570796,1.200000,94,574.755300,13780.411313,48.813948,8
94,1.570796,1.200000,95,574.755300,13780.411313,48.813948,8
95,1.570796,1.200000,96,574.755300,13780.411313,48.813948,8
96,1.570796,1.200000,97,574.755300,13780.411313,48.813948,8
97,1.570796,1.200000,98,587.598579,13977.149552,48.813948,8
98,1.570796,1.200000,99,606.362470,14297.063034,48.813948,8
99,1.570796,1.200000,100,613.546455,14692.749150,48.813948,8
100,1.570796,1.200000,101,630.564036,14970.839691,48.813948,8
101,1.570796,1.200000,102,640.813857,15444.612008,48.813948,8
102,1.570796,1.200000,103,640.813857,15444.612008,48.813948,8
103,1.570796,1.200000,104,670.186581,17066.280604,52.578815,8
104,1.570796,1.200000,105,677.622061,17343.437323,52.578815,8
105,1.570796,1.200000,106,677.622061,17343.437323,52.578815,8
106,1.570796,1.200000,107,677.622061,17343.437323,52.578815,8
107,1.570796,1.200000,108,677.622061,17343.437323,52.578815,8
108,1.570796,1.200000,109,677.622061,17343.437323,52.578815,8
109,1.570796,1.200000,110,677.622061,17343.437323,52.578815,8
110,1.570796,1.200000,111,677.622061,17343.437323,52.578815,8
111,1.570796,1.200000,112,677.622061,17343.437323,52.578815,8
112,1.570796,1.200000,113,677.622061,17343.437323,52.578815,8
113,1.570796,1.200000,114,677.622061,17343.437323,52.578815,8
114,1.570796,1.200000,115,683.150177,17373.997383,52.578815,8
115,1.570796,1.200000,116,683.150177,17373.997383,52.578815,8
116,1.570796,1.200000,117,683.150177,17373.997383,52.578815,8
117,1.570796,1.200000,118,683.150177,17373.997383,52.578815,8
118,1.570796,1.200000,119,683.150177,17373.997383,52.578815,8
119,1.570796,1.200000,120,683.150177,17373.997383,52.578815,8
120,1.570796,1.200000,121,683.150177,17373.997383,52.578815,8
121,1.570796,1.200000,122,683.150177,17373.997383,52.578815,8
122,1.570796,1.200000,123,1091.744837,28526.439026,57.216784,9
123,1.570796,1.200000,124,1126.938984,29803.695651,57.216784,9
124,1.570796,1.200000,125,1163.903857,31496.889452,62.321748,9
125,1.570796,1.200000,126,1163.903857,31496.889452,62.321748,9
126,1.570796,1.200000,127,1190.438890,32309.371995,62.321748,9
127,1.570796,1.200000,128,1211.323060,33766.272352,63.455710,9
128,1.570796,1.200000,129,1222.752334,34037.126640,63.455710,9
129,1.570796,1.200000,130,1222.752334,34037.126640,63.455710,9
130,1.570796,1.200000,131,1260.564064,35766.472569,63.455710,9
131,1.570796,1.200000,132,1311.460705,37624.119641,63.455710,9
132,1.570796,1.200000,133,1335.329102,39279.234033,63.455710,9
133,1.570796,1.200000,134,1345.530169,39841.042521,63.455710,9
134,1.570796,1.200000,135,1358.427666,40609.611455,63.455710,9
135,1.570796,1.200000,136,1358.427666,40609.611455,63.455710,9
136,1.570796,1.200000,137,1358.427666,40609.611455,63.455710,9
137,1.570796,1.200000,138,1369.587630,40734.156250,63.455710,9
138,1.570796,1.200000,139,1369.587630,40734.156250,63.455710,9
139,1.570796,1.200000,140,1369.587630,40734.156250,63.455710,9
140,1.570796,1.200000,141,1369.587630,40734.156250,63.455710,9
141,1.570796,1.200000,142,1424.337535,43911.862590,63.455710,9
142,1.570796,1.200000,143,1440.401641,44604.350532,63.455710,9
143,1.570796,1.200000,144,1472.726895,46364.204189,63.455710,9
144,1.570796,1.200000,145,1472.726895,46364.204189,63.455710,9
145,1.570796,1.200000,146,1472.726895,46364.204189,63.455710,9
146,1.570796,1.200000,147,1485.413401,46548.857778,63.455710,9
147,1.570796,1.200000,148,1485.413401,46548.857778,63.455710,9
148,1.570796,1.200000,149,1500.871395,46720.262147,63.455710,9
149,1.570796,1.200000,150,1500.871395,46720.262147,63.455710,9
150,1.570796,1.200000,151,1518.720475,47716.789566,63.455710,9
151,1.570796,1.200000,152,1518.720475,47716.789566,63.455710,9
152,1.570796,1.200000,153,1523.459384,47739.246817,63.455710,9
153,1.570796,1.200000,154,1523.459384,47739.246817,63.455710,9
154,1.570796,1.200000,155,1523.459384,47739.246817,63.455710,9
155,1.570796,1.200000,156,1523.459384,47739.246817,63.455710,9
156,1.570796,1.200000,157,1523.459384,47739.246817,63.455710,9
157,1.570796,1.200000,158,1523.459384,47739.246817,63.455710,9
158,1.570796,1.200000,159,1535.652807,47887.926386,63.455710,9
159,1.570796,1.200000,160,1546.973641,48016.087678,63.455710,9
160,1.570796,1.200000,161,1584.639761,49927.029288,63.455710,9
161,1.570796,1.200000,162,1584.639761,49927.029288,63.455710,9
162,1.570796,1.200000,163,1596.198604,50170.188741,63.455710,9
163,1.570796,1.200000,164,1596.198604,50170.188741,63.455710,9
164,1.570796,1.200000,165,1596.198604,50170.188741,63.455710,9
165,1.570796,1.200000,166,1611.537704,50405.476728,63.455710,9
166,1.570796,1.200000,167,1611.537704,50405.476728,63.455710,9
167,1.570796,1.200000,168,1648.559351,53677.142137,63.455710,9
168,1.570796,1.200000,169,1648.559351,53677.142137,63.455710,9
169,1.570796,1.200000,170,1648.559351,53677.142137,63.455710,9
170,1.570796,1.200000,171,1675.789264,54459.850919,63.455710,9
171,1.570796,1.200000,172,1675.789264,54459.850919,63.455710,9
172,1.570796,1.200000,173,1675.789264,54459.850919,63.455710,9
173,1.570796,1.200000,174,1675.789264,54459.850919,63.455710,9
174,1.570796,1.200000,175,1692.793232,54916.479206,63.455710,9
175,1.570796,1.200000,176,1692.793232,54916.479206,63.455710,9
176,1.570796,1.200000,177,1712.998053,56332.476929,63.455710,9
177,1.570796,1.200000,178,1712.998053,56332.476929,63.455710,9
178,1.570796,1.200000,179,1712.998053,56332.476929,63.455710,9
179,1.570796,1.200000,180,1714.977900,56503.579791,63.455710,9
180,1.570796,1.200000,181,1714.977900,56503.579791,63.455710,9
181,1.570796,1.200000,182,1714.977900,56503.579791,63.455710,9
182,1.570796,1.200000,183,1714.977900,56503.579791,63.455710,9
183,1.570796,1.200000,184,1714.977900,56503.579791,63.455710,9
184,1.570796,1.200000,185,1714.977900,56503.579791,63.455710,9
185,1.570796,1.200000,186,1714.977900,56503.579791,63.455710,9
186,1.570796,1.200000,187,1714.977900,56503.579791,63.455710,9
187,1.570796,1.200000,188,1726.711737,56729.561843,63.455710,9
188,1.570796,1.200000,189,1726.711737,56729.561843,63.455710,9
189,1.570796,1.200000,190,1726.711737,56729.561843,63.455710,9
190,1.570796,1.200000,191,1726.711737,56729.561843,63.455710,9
191,1.570796,1.200000,192,1726.711737,56729.561843,63.455710,9
192,1.570796,1.200000,193,1726.711737,56729.561843,63.455710,9
193,1.570796,1.200000,194,1726.711737,56729.561843,63.455710,9
194,1.570796,1.200000,195,1726.711737,56729.561843,63.455710,9
195,1.570796,1.200000,196,2474.596683,79649.876733,65.226387,10
196,1.570796,1.200000,197,2502.285024,80795.270031,65.226387,10
197,1.570796,1.200000,198,2539.286400,84516.246197,74.152426,10
198,1.570796,1.200000,199,2558.266036,85296.146283,74.152426,10
199,1.570796,1.200000,200,2615.415390,88113.341584,74.152426,10
200,1.570796,1.200000,201,2639.863539,89117.006240,74.152426,10
201,1.570796,1.200000,202,2639.863539,89117.006240,74.152426,10
202,1.570796,1.200000,203,2659.495882,89310.146096,74.152426,10
203,1.570796,1.200000,204,2664.103848,89623.635921,74.152426,10
204,1.570796,1.200000,205,2664.103848,89623.635921,74.152426,10
205,1.570796,1.200000,206,2664.103848,89623.635921,74.152426,10
206,1.570796,1.200000,207,2716.811186,93650.622506,74.152426,10
207,1.570796,1.200000,208,2756.064448,96293.141648,74.152426,10
208,1.570796,1.200000,209,2776.123283,98026.852794,76.652287,10
209,1.570796,1.200000,210,2791.309592,98337.209199,76.652287,10
210,1.570796,1.200000,211,2817.906929,98905.061862,76.652287,10
211,1.570796,1.200000,212,2835.266822,99304.502495,76.652287,10
212,1.570796,1.200000,213,2835.266822,99304.502495,76.652287,10
213,1.570796,1.200000,214,2835.266822,99304.502495,76.652287,10
214,1.570796,1.200000,215,2860.925592,100437.907798,76.652287,10
215,1.570796,1.200000,216,2899.389449,101386.523568,76.652287,10
216,1.570796,1.200000,217,2918.411950,101575.367836,76.652287,10
217,1.570796,1.200000,218,2918.411950,101575.367836,76.652287,10
218,1.570796,1.200000,219,2957.070741,105075.020723,76.652287,10
219,1.570796,1.200000,220,2985.496176,106102.308818,78.602956,10
220,1.570796,1.200000,221,2985.496176,106102.308818,78.602956,10
221,1.570796,1.200000,222,3024.641574,108743.403741,78.602956,10
222,1.570796,1.200000,223,3024.641574,108743.403741,78.602956,10
223,1.570796,1.200000,224,3036.605504,108953.112862,78.602956,10
224,1.570796,1.200000,225,3047.394103,109428.564971,78.602956,10
225,1.570796,1.200000,226,3059.769091,110142.626294,78.602956,10
226,1.570796,1.200000,227,3059.769091,110142.626294,78.602956,10
227,1.570796,1.200000,228,3069.943181,110494.252379,78.602956,10
228,1.570796,1.200000,229,3069.943181,110494.252379,78.602956,10
229,1.570796,1.200000,230,3080.433448,111342.607771,78.602956,10
230,1.570796,1.200000,231,3081.429108,111384.121678,78.602956,10
231,1.570796,1.200000,232,3092.023313,111759.074443,78.602956,10
232,1.570796,1.200000,233,3092.023313,111759.074443,78.602956,10
233,1.570796,1.200000,234,3094.801619,111868.205523,78.602956,10
234,1.570796,1.200000,235,3094.801619,111868.205523,78.602956,10
235,1.570796,1.200000,236,3105.596623,111984.737643,78.602956,10
236,1.570796,1.200000,237,3105.596623,111984.737643,78.602956,10
237,1.570796,1.200000,238,3105.596623,111984.737643,78.602956,10
238,1.570796,1.200000,239,3128.671088,112812.087158,78.602956,10
239,1.570796,1.200000,240,3128.671088,112812.087158,78.602956,10
240,1.570796,1.200000,241,3128.671088,112812.087158,78.602956,10
241,1.570796,1.200000,242,3128.671088,112812.087158,78.602956,10
242,1.570796,1.200000,243,3128.671088,112812.087158,78.602956,10
243,1.570796,1.200000,244,3128.671088,112812.087158,78.602956,10
244,1.570796,1.200000,245,3128.671088,112812.087158,78.602956,10
245,1.570796,1.200000,246,3145.226135,113625.013332,78.602956,10
246,1.570796,1.200000,247,3147.166010,113643.853027,78.602956,10
247,1.570796,1.200000,248,3169.919476,114258.542402,78.602956,10
248,1.570796,1.200000,249,3197.519889,116456.095696,78.602956,10
249,1.570796,1.200000,250,3209.824458,116826.770226,78.602956,10
250,1.570796,1.200000,251,3209.824458,116826.770226,78.602956,10
251,1.570796,1.200000,252,3209.824458,116826.770226,78.602956,10
252,1.570796,1.200000,253,3239.714525,118935.474719,78.602956,10
253,1.570796,1.200000,254,3239.714525,118935.474719,78.602956,10
254,1.570796,1.200000,255,3303.632883,124997.514648,78.602956,10
255,1.570796,1.200000,256,3318.600369,125331.370764,78.602956,10
256,1.570796,1.200000,257,3319.592889,125350.608874,78.602956,10
257,1.570796,1.200000,258,3319.592889,125350.608874,78.602956,10
258,1.570796,1.200000,259,3319.592889,125350.608874,78.602956,10
259,1.570796,1.200000,260,3319.592889,125350.608874,78.602956,10
260,1.570796,1.200000,261,3332.603624,125918.741131,78.602956,10
261,1.570796,1.200000,262,3332.603624,125918.741131,78.602956,10
262,1.570796,1.200000,263,3332.603624,125918.741131,78.602956,10
263,1.570796,1.200000,264,3333.565873,125921.561341,78.602956,10
264,1.570796,1.200000,265,3333.565873,125921.561341,78.602956,10
265,1.570796,1.200000,266,3333.565873,125921.561341,78.602956,10
