cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.400000,1,0,0,0,0
1,0.523599,1.400000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.400000,3,0.000000,0.000000,0.000000,2
3,0.523599,1.400000,4,5.268839,27.760662,5.268839,3
4,0.523599,1.400000,5,14.636157,115.507312,9.367318,3
5,0.523599,1.400000,6,14.636157,115.507312,9.367318,3
6,0.523599,1.400000,7,45.762975,620.060066,18.734636,4
7,0.523599,1.400000,8,55.130293,707.806715,18.734636,4
8,0.523599,1.400000,9,55.130293,707.806715,18.734636,4
9,0.523599,1.400000,10,55.130293,707.806715,18.734636,4
10,0.523599,1.400000,11,55.130293,707.806715,18.734636,4
11,0.523599,1.400000,12,119.382967,2286.533941,28.101954,5
12,0.523599,1.400000,13,128.750285,2374.280590,28.101954,5
13,0.523599,1.400000,14,138.117604,2632.757138,28.101954,5
14,0.523599,1.400000,15,147.484922,2720.503788,28.101954,5
15,0.523599,1.400000,16,147.484922,2720.503788,28.101954,5
16,0.523599,1.400000,17,147.484922,2720.503788,28.101954,5
17,0.523599,1.400000,18,147.484922,2720.503788,28.101954,5
18,0.523599,1.400000,19,147.484922,2720.503788,28.101954,5
19,0.523599,1.400000,20,147.484922,2720.503788,28.101954,5
20,0.523599,1.400000,21,232.017309,4547.636696,37.469273,6
21,0.523599,1.400000,22,247.856952,5028.260932,37.469273,6
22,0.523599,1.400000,23,274.393775,6058.794146,38.402895,6
23,0.523599,1.400000,24,283.761093,6267.797446,38.402895,6
24,0.523599,1.400000,25,302.746781,6655.917489,38.402895,6
25,0.523599,1.400000,26,312.114099,6743.664139,38.402895,6
26,0.523599,1.400000,27,319.891306,7034.999173,38.402895,6
27,0.523599,1.400000,28,329.258625,7122.745823,38.402895,6
28,0.523599,1.400000,29,329.258625,7122.745823,38.402895,6
29,0.523599,1.400000,30,329.258625,7122.745823,38.402895,6
30,0.523599,1.400000,31,329.258625,7122.745823,38.402895,6
31,0.523599,1.400000,32,329.258625,7122.745823,38.402895,6
32,0.523599,1.400000,33,329.258625,7122.745823,38.402895,6
33,0.523599,1.400000,34,329.258625,7122.745823,38.402895,6
34,0.523599,1.400000,35,329.258625,7122.745823,38.402895,6
35,0.523599,1.400000,36,329.258625,7122.745823,38.402895,6
36,0.523599,1.400000,37,329.258625,7122.745823,38.402895,6
37,0.523599,1.400000,38,517.516640,12122.023331,47.770213,7
38,0.523599,1.400000,39,552.308097,13893.913280,50.889892,7
39,0.523599,1.400000,40,589.634223,15739.008489,50.889892,7
40,0.523599,1.400000,41,609.925874,16185.886698,50.889892,7
41,0.523599,1.400000,42,648.310449,17690.020771,51.773361,7
42,0.523599,1.400000,43,657.677767,17900.398846,51.773361,7
43,0.523599,1.400000,44,674.197684,18331.760252,51.773361,7
44,0.523599,1.400000,45,683.565002,18419.506901,51.773361,7
45,0.523599,1.400000,46,692.932320,18507.253551,51.773361,7
46,0.523599,1.400000,47,702.299638,18613.718506,51.773361,7
47,0.523599,1.400000,48,711.666957,18701.465155,51.773361,7
48,0.523599,1.400000,49,725.358076,19248.920363,51.773361,7
49,0.523599,1.400000,50,738.873107,19706.823429,51.773361,7
50,0.523599,1.400000,51,746.793727,19917.949615,51.773361,7
51,0.523599,1.400000,52,746.793727,19917.949615,51.773361,7
52,0.523599,1.400000,53,764.831791,20328.990454,51.773361,7
53,0.523599,1.400000,54,775.373352,20651.595463,51.773361,7
54,0.523599,1.400000,55,776.356547,20679.686043,51.773361,7
55,0.523599,1.400000,56,776.356547,20679.686043,51.773361,7
56,0.523599,1.400000,57,776.356547,20679.686043,51.773361,7
57,0.523599,1.400000,58,776.356547,20679.686043,51.773361,7
58,0.523599,1.400000,59,776.356547,20679.686043,51.773361,7
59,0.523599,1.400000,60,776.356547,20679.686043,51.773361,7
60,0.523599,1.400000,61,776.356547,20679.686043,51.773361,7
61,0.523599,1.400000,62,776.356547,20679.686043,51.773361,7
62,0.523599,1.400000,63,776.356547,20679.686043,51.773361,7
63,0.523599,1.400000,64,776.356547,20679.686043,51.773361,7
64,0.523599,1.400000,65,776.356547,20679.686043,51.773361,7
65,0.523599,1.400000,66,1063.123545,25684.781069,51.773361,8
66,0.523599,1.400000,67,1087.130407,27328.221404,58.053552,8
67,0.523599,1.400000,68,1113.802555,29281.007292,61.140679,8
68,0.523599,1.400000,69,1134.007574,30158.897068,61.140679,8
69,0.523599,1.400000,70,1164.323707,32333.538604,61.140679,8
70,0.523599,1.400000,71,1231.111968,35866.241390,61.140679,8
71,0.523599,1.400000,72,1243.277960,36389.232199,61.140679,8
72,0.523599,1.400000,73,1281.532244,38027.919549,61.140679,8
73,0.523599,1.400000,74,1310.527473,39244.478301,61.140679,8
74,0.523599,1.400000,75,1330.209594,39929.210057,61.140679,8
75,0.523599,1.400000,76,1369.576230,41791.130952,61.140679,8
76,0.523599,1.400000,77,1378.943549,41878.877601,61.140679,8
