cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.600000,1,0,0,0,0
1,0.523599,1.600000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.600000,3,8.876146,78.785961,8.876146,2
3,0.523599,1.600000,4,8.876146,78.785961,8.876146,2
4,0.523599,1.600000,5,20.600985,216.257816,11.724839,3
5,0.523599,1.600000,6,20.600985,216.257816,11.724839,3
6,0.523599,1.600000,7,27.477140,385.606845,15.752301,4
7,0.523599,1.600000,8,28.465077,386.582863,15.752301,4
8,0.523599,1.600000,9,35.154716,444.552015,15.752301,4
9,0.523599,1.600000,10,41.844356,489.303292,15.752301,4
10,0.523599,1.600000,11,41.844356,489.303292,15.752301,4
11,0.523599,1.600000,12,41.844356,489.303292,15.752301,4
12,0.523599,1.600000,13,66.833494,728.931187,15.752301,5
13,0.523599,1.600000,14,89.336645,1111.603851,22.503151,5
14,0.523599,1.600000,15,109.405563,1527.266930,22.503151,5
15,0.523599,1.600000,16,109.405563,1527.266930,22.503151,5
16,0.523599,1.600000,17,109.405563,1527.266930,22.503151,5
17,0.523599,1.600000,18,109.405563,1527.266930,25.210322,5
18,0.523599,1.600000,19,113.270877,1542.207578,25.210322,5
19,0.523599,1.600000,20,113.270877,1542.207578,25.210322,5
20,0.523599,1.600000,21,113.270877,1542.207578,25.210322,5
21,0.523599,1.600000,22,168.165947,2504.800412,25.210322,6
22,0.523599,1.600000,23,176.243844,2585.327488,25.210322,6
23,0.523599,1.600000,24,199.678401,3306.844240,27.722854,6
24,0.523599,1.600000,25,209.229901,3518.463662,30.584715,6
25,0.523599,1.600000,26,209.229901,3518.463662,30.584715,6
26,0.523599,1.600000,27,218.187289,3647.196827,30.584715,6
27,0.523599,1.600000,28,224.876929,3743.663209,30.584715,6
28,0.523599,1.600000,29,231.566568,3788.414486,30.584715,6
29,0.523599,1.600000,30,238.256208,3833.165763,30.584715,6
30,0.523599,1.600000,31,238.256208,3833.165763,30.584715,6
31,0.523599,1.600000,32,241.913478,3944.404663,30.584715,6
32,0.523599,1.600000,33,241.913478,3944.404663,30.584715,6
33,0.523599,1.600000,34,241.913478,3944.404663,30.584715,6
34,0.523599,1.600000,35,241.913478,3944.404663,30.584715,6
35,0.523599,1.600000,36,241.913478,3944.404663,30.584715,6
36,0.523599,1.600000,37,241.913478,3944.404663,30.584715,6
37,0.523599,1.600000,38,241.913478,3944.404663,30.584715,6
38,0.523599,1.600000,39,318.881798,5283.713954,37.274355,7
39,0.523599,1.600000,40,328.437638,5606.067809,37.274355,7
40,0.523599,1.600000,41,336.086237,5765.554413,37.274355,7
41,0.523599,1.600000,42,336.989049,5782.543153,37.274355,7
42,0.523599,1.600000,43,364.183749,6284.791535,37.274355,7
43,0.523599,1.600000,44,374.530659,6516.464600,37.274355,7
44,0.523599,1.600000,45,381.220298,6561.215877,37.274355,7
45,0.523599,1.600000,46,382.123203,6562.031113,37.274355,7
46,0.523599,1.600000,47,388.812842,6606.782390,37.274355,7
47,0.523599,1.600000,48,395.502482,6651.533667,37.274355,7
48,0.523599,1.600000,49,402.192121,6696.284944,37.274355,7
49,0.523599,1.600000,50,408.881761,6741.036221,37.274355,7
50,0.523599,1.600000,51,408.881761,6741.036221,37.274355,7
51,0.523599,1.600000,52,408.881761,6741.036221,37.274355,7
52,0.523599,1.600000,53,408.881761,6741.036221,37.274355,7
53,0.523599,1.600000,54,409.849234,6754.916313,37.274355,7
54,0.523599,1.600000,55,409.849234,6754.916313,37.274355,7
55,0.523599,1.600000,56,416.662185,6892.485005,37.274355,7
56,0.523599,1.600000,57,416.662185,6892.485005,37.274355,7
57,0.523599,1.600000,58,416.662185,6892.485005,37.274355,7
58,0.523599,1.600000,59,416.662185,6892.485005,37.274355,7
59,0.523599,1.600000,60,416.662185,6892.485005,37.274355,7
60,0.523599,1.600000,61,416.662185,6892.485005,37.274355,7
61,0.523599,1.600000,62,416.662185,6892.485005,37.274355,7
62,0.523599,1.600000,63,416.662185,6892.485005,37.274355,7
63,0.523599,1.600000,64,416.662185,6892.485005,37.274355,7
64,0.523599,1.600000,65,416.662185,6892.485005,37.274355,7
65,0.523599,1.600000,66,416.662185,6892.485005,37.274355,7
66,0.523599,1.600000,67,416.662185,6892.485005,37.274355,7
67,0.523599,1.600000,68,567.608161,10412.449886,50.179246,8
68,0.523599,1.600000,69,571.910658,10450.076898,50.179246,8
69,0.523599,1.600000,70,596.008525,11331.515221,51.169214,8
70,0.523599,1.600000,71,609.387804,11779.027991,51.169214,8
71,0.523599,1.600000,72,616.077443,11913.281822,51.169214,8
72,0.523599,1.600000,73,628.374375,12363.950354,51.169214,8
73,0.523599,1.600000,74,641.727936,12644.714598,51.169214,8
74,0.523599,1.600000,75,666.073902,12984.249933,51.169214,8
75,0.523599,1.600000,76,689.386290,13520.071917,51.169214,8
76,0.523599,1.600000,77,699.698410,13760.319542,51.169214,8
77,0.523599,1.600000,78,721.247803,14341.211811,51.169214,8
78,0.523599,1.600000,79,737.233429,14716.181414,51.169214,8
79,0.523599,1.600000,80,746.300843,14798.399405,51.169214,8
80,0.523599,1.600000,81,760.603757,15526.688498,55.906390,8
81,0.523599,1.600000,82,779.744215,15902.774077,55.906390,8
82,0.523599,1.600000,83,792.284747,16139.762725,55.906390,8
83,0.523599,1.600000,84,792.284747,16139.762725,55.906390,8
84,0.523599,1.600000,85,805.664026,16229.265279,55.906390,8
85,0.523599,1.600000,86,812.353665,16274.016556,55.906390,8
86,0.523599,1.600000,87,815.935679,16286.847380,55.906390,8
87,0.523599,1.600000,88,822.625319,16331.598657,55.906390,8
88,0.523599,1.600000,89,830.312436,16389.572214,55.906390,8
89,0.523599,1.600000,90,838.000067,16462.024300,55.906390,8
90,0.523599,1.600000,91,838.916184,16462.863570,55.906390,8
91,0.523599,1.600000,92,845.605823,16507.614847,55.906390,8
92,0.523599,1.600000,93,847.528223,16564.296318,55.906390,8
