cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.200000,1,0,0,0,0
1,0.523599,1.200000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.200000,3,0.000000,0.000000,0.000000,2
3,0.523599,1.200000,4,9.006886,81.123989,9.006886,3
4,0.523599,1.200000,5,9.006886,81.123989,9.006886,3
5,0.523599,1.200000,6,28.864342,456.076529,18.876348,4
6,0.523599,1.200000,7,43.918700,682.710246,18.876348,4
7,0.523599,1.200000,8,43.918700,682.710246,18.876348,4
8,0.523599,1.200000,9,43.918700,682.710246,18.876348,4
9,0.523599,1.200000,10,91.142454,1698.982832,21.946929,5
10,0.523599,1.200000,11,92.108745,1699.916549,21.946929,5
11,0.523599,1.200000,12,109.092881,2409.929013,30.108717,5
12,0.523599,1.200000,13,124.147240,2636.562730,30.108717,5
13,0.523599,1.200000,14,136.215471,2813.149669,30.108717,5
14,0.523599,1.200000,15,136.215471,2813.149669,30.108717,5
15,0.523599,1.200000,16,136.215471,2813.149669,30.108717,5
16,0.523599,1.200000,17,136.215471,2813.149669,30.108717,5
17,0.523599,1.200000,18,136.215471,2813.149669,30.108717,5
18,0.523599,1.200000,19,255.962891,6576.611935,45.163076,6
19,0.523599,1.200000,20,296.421543,8179.722601,45.163076,6
20,0.523599,1.200000,21,311.557825,8907.776231,49.881451,6
21,0.523599,1.200000,22,326.612184,9134.409948,49.881451,6
22,0.523599,1.200000,23,326.612184,9134.409948,49.881451,6
23,0.523599,1.200000,24,326.612184,9134.409948,49.881451,6
24,0.523599,1.200000,25,335.346377,9574.059466,49.881451,6
25,0.523599,1.200000,26,335.346377,9574.059466,49.881451,6
26,0.523599,1.200000,27,335.346377,9574.059466,49.881451,6
27,0.523599,1.200000,28,335.346377,9574.059466,49.881451,6
28,0.523599,1.200000,29,335.346377,9574.059466,49.881451,6
29,0.523599,1.200000,30,335.346377,9574.059466,49.881451,6
30,0.523599,1.200000,31,335.346377,9574.059466,49.881451,6
31,0.523599,1.200000,32,506.128201,16844.764749,64.935809,7
32,0.523599,1.200000,33,529.912568,18344.596090,69.770628,7
