cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.300000,1,0,0,0,0
1,0.523599,1.300000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.300000,3,0.999261,0.998523,0.999261,2
3,0.523599,1.300000,4,0.999261,0.998523,0.999261,2
4,0.523599,1.300000,5,12.348297,109.114880,10.349775,3
5,0.523599,1.300000,6,12.348297,109.114880,10.349775,3
6,0.523599,1.300000,7,12.348297,109.114880,10.349775,3
7,0.523599,1.300000,8,33.650179,338.223189,10.954607,4
8,0.523599,1.300000,9,54.349728,766.694529,20.699549,4
9,0.523599,1.300000,10,65.680311,895.076650,20.699549,4
10,0.523599,1.300000,11,65.680311,895.076650,20.699549,4
11,0.523599,1.300000,12,65.680311,895.076650,20.699549,4
12,0.523599,1.300000,13,65.680311,895.076650,20.699549,4
13,0.523599,1.300000,14,173.583707,3626.663381,31.049324,5
14,0.523599,1.300000,15,188.435078,4361.560388,39.811693,5
15,0.523599,1.300000,16,198.784853,4468.678222,39.811693,5
16,0.523599,1.300000,17,209.134628,4575.796057,39.811693,5
17,0.523599,1.300000,18,220.132318,5122.740706,39.811693,5
18,0.523599,1.300000,19,220.132318,5122.740706,39.811693,5
19,0.523599,1.300000,20,224.759059,5389.449774,40.727941,5
20,0.523599,1.300000,21,224.759059,5389.449774,40.727941,5
21,0.523599,1.300000,22,224.759059,5389.449774,40.727941,5
22,0.523599,1.300000,23,224.759059,5389.449774,40.727941,5
23,0.523599,1.300000,24,376.880450,9632.506188,41.399098,6
24,0.523599,1.300000,25,396.082697,10638.515116,41.399098,6
25,0.523599,1.300000,26,416.226207,11946.411381,43.622776,6
26,0.523599,1.300000,27,433.916889,13392.379386,50.963683,6
27,0.523599,1.300000,28,453.961055,14045.250727,50.963683,6
28,0.523599,1.300000,29,464.310830,14366.604231,50.963683,6
29,0.523599,1.300000,30,474.660604,14473.722066,50.963683,6
30,0.523599,1.300000,31,475.653362,14508.308883,50.963683,6
31,0.523599,1.300000,32,487.915600,14711.298589,50.963683,6
32,0.523599,1.300000,33,499.254488,14839.868978,50.963683,6
33,0.523599,1.300000,34,509.590364,15317.053346,50.963683,6
34,0.523599,1.300000,35,512.549073,15492.985153,50.963683,6
35,0.523599,1.300000,36,512.549073,15492.985153,50.963683,6
36,0.523599,1.300000,37,512.549073,15492.985153,50.963683,6
37,0.523599,1.300000,38,521.812940,15985.737015,50.963683,6
38,0.523599,1.300000,39,521.812940,15985.737015,50.963683,6
39,0.523599,1.300000,40,521.812940,15985.737015,50.963683,6
40,0.523599,1.300000,41,521.812940,15985.737015,50.963683,6
41,0.523599,1.300000,42,749.029559,21081.714319,51.748873,7
42,0.523599,1.300000,43,803.677209,25083.683388,52.451412,7
43,0.523599,1.300000,44,856.535342,28402.522198,62.014671,7
44,0.523599,1.300000,45,878.356625,29472.694142,62.014671,7
45,0.523599,1.300000,46,902.921227,30420.712944,62.014671,7
46,0.523599,1.300000,47,972.754265,34986.247648,62.014671,7
47,0.523599,1.300000,48,1000.945374,36168.171823,62.014671,7
48,0.523599,1.300000,49,1017.078674,37239.856335,62.014671,7
49,0.523599,1.300000,50,1028.387231,37369.531929,62.014671,7
50,0.523599,1.300000,51,1038.650338,38105.531240,62.014671,7
51,0.523599,1.300000,52,1049.000113,38212.649074,62.014671,7
52,0.523599,1.300000,53,1059.349888,38319.766909,62.014671,7
53,0.523599,1.300000,54,1069.699662,38426.884744,62.014671,7
54,0.523599,1.300000,55,1069.699662,38426.884744,62.014671,7
55,0.523599,1.300000,56,1069.699662,38426.884744,62.014671,7
56,0.523599,1.300000,57,1069.699662,38426.884744,62.014671,7
57,0.523599,1.300000,58,1069.699662,38426.884744,62.014671,7
58,0.523599,1.300000,59,1069.699662,38426.884744,62.014671,7
59,0.523599,1.300000,60,1069.699662,38426.884744,62.014671,7
60,0.523599,1.300000,61,1069.699662,38426.884744,62.014671,7
61,0.523599,1.300000,62,1069.699662,38426.884744,62.014671,7
62,0.523599,1.300000,63,1070.697608,38469.246006,62.014671,7
63,0.523599,1.300000,64,1070.697608,38469.246006,62.014671,7
64,0.523599,1.300000,65,1077.294887,39074.181637,62.014671,7
65,0.523599,1.300000,66,1077.294887,39074.181637,62.014671,7
66,0.523599,1.300000,67,1077.294887,39074.181637,62.014671,7
67,0.523599,1.300000,68,1077.294887,39074.181637,62.014671,7
68,0.523599,1.300000,69,1077.294887,39074.181637,62.014671,7
69,0.523599,1.300000,70,1077.294887,39074.181637,62.014671,7
70,0.523599,1.300000,71,1424.108231,48887.935876,72.364446,8
71,0.523599,1.300000,72,1444.486627,50579.629041,72.364446,8
72,0.523599,1.300000,73,1496.598734,55095.254817,72.364446,8
73,0.523599,1.300000,74,1534.414269,57978.191740,79.366911,8
74,0.523599,1.300000,75,1605.302511,63547.723435,79.366911,8
75,0.523599,1.300000,76,1650.997902,66694.623734,79.366911,8
76,0.523599,1.300000,77,1694.794262,70162.514493,79.366911,8
77,0.523599,1.300000,78,1705.144036,70796.520874,79.366911,8
78,0.523599,1.300000,79,1759.807073,73990.279987,79.366911,8
79,0.523599,1.300000,80,1791.119674,75150.526637,79.366911,8
80,0.523599,1.300000,81,1808.557685,75522.123236,79.366911,8
81,0.523599,1.300000,82,1811.376565,75530.069320,79.366911,8
82,0.523599,1.300000,83,1830.464907,76078.346330,79.366911,8
83,0.523599,1.300000,84,1853.718865,76497.422059,79.366911,8
84,0.523599,1.300000,85,1900.555317,80224.877427,79.366911,8
85,0.523599,1.300000,86,1910.905092,80544.923769,79.366911,8
86,0.523599,1.300000,87,1921.870558,80935.781241,79.366911,8
87,0.523599,1.300000,88,1941.534215,81724.085157,79.366911,8
88,0.523599,1.300000,89,1964.869034,82548.906756,79.366911,8
89,0.523599,1.300000,90,1970.284790,82699.797557,79.366911,8
90,0.523599,1.300000,91,1982.533068,82983.188986,79.366911,8
91,0.523599,1.300000,92,1992.882842,83090.306821,79.366911,8
92,0.523599,1.300000,93,2004.183205,83238.182296,79.366911,8
93,0.523599,1.300000,94,2014.532980,83345.300131,79.366911,8
94,0.523599,1.300000,95,2029.533884,84647.163708,79.366911,8
95,0.523599,1.300000,96,2029.533884,84647.163708,79.366911,8
96,0.523599,1.300000,97,2029.533884,84647.163708,79.366911,8
97,0.523599,1.300000,98,2038.384533,84901.026896,79.366911,8
98,0.523599,1.300000,99,2046.731406,85160.044747,79.366911,8
99,0.523599,1.300000,100,2046.731406,85160.044747,79.366911,8
100,0.523599,1.300000,101,2046.731406,85160.044747,79.366911,8
101,0.523599,1.300000,102,2047.720272,85201.835866,79.366911,8
102,0.523599,1.300000,103,2047.720272,85201.835866,79.366911,8
103,0.523599,1.300000,104,2047.720272,85201.835866,79.366911,8
104,0.523599,1.300000,105,2047.720272,85201.835866,79.366911,8
105,0.523599,1.300000,106,2047.720272,85201.835866,79.366911,8
106,0.523599,1.300000,107,2047.720272,85201.835866,79.366911,8
107,0.523599,1.300000,108,2047.720272,85201.835866,79.366911,8
108,0.523599,1.300000,109,2047.720272,85201.835866,79.366911,8
109,0.523599,1.300000,110,2047.720272,85201.835866,79.366911,8
110,0.523599,1.300000,111,2047.720272,85201.835866,79.366911,8
111,0.523599,1.300000,112,2047.720272,85201.835866,79.366911,8
112,0.523599,1.300000,113,2047.720272,85201.835866,79.366911,8
113,0.523599,1.300000,114,2047.720272,85201.835866,79.366911,8
114,0.523599,1.300000,115,2047.720272,85201.835866,79.366911,8
115,0.523599,1.300000,116,2047.720272,85201.835866,79.366911,8
116,0.523599,1.300000,117,2047.720272,85201.835866,79.366911,8
117,0.523599,1.300000,118,2047.720272,85201.835866,79.366911,8
118,0.523599,1.300000,119,2047.720272,85201.835866,79.366911,8
119,0.523599,1.300000,120,2047.720272,85201.835866,79.366911,8
120,0.523599,1.300000,121,2047.720272,85201.835866,79.366911,8
121,0.523599,1.300000,122,2627.942434,98837.026120,79.366911,9
122,0.523599,1.300000,123,2738.459326,109704.663535,89.716685,9
123,0.523599,1.300000,124,2824.595051,120036.077021,96.718562,9
124,0.523599,1.300000,125,2897.100252,129415.223654,107.718763,9
125,0.523599,1.300000,126,3021.571029,142394.524828,114.362442,9
126,0.523599,1.300000,127,3091.790324,147436.865031,114.362442,9
127,0.523599,1.300000,128,3148.836399,151513.346808,114.362442,9
128,0.523599,1.300000,129,3174.964552,152937.266753,114.362442,9
129,0.523599,1.300000,130,3190.588403,153687.319332,114.362442,9
130,0.523599,1.300000,131,3239.363489,155805.617073,114.362442,9
131,0.523599,1.300000,132,3249.713264,156250.656806,114.362442,9
132,0.523599,1.300000,133,3274.213842,157160.123219,114.362442,9
133,0.523599,1.300000,134,3288.264647,157571.783999,114.362442,9
134,0.523599,1.300000,135,3299.585432,157935.350551,114.362442,9
135,0.523599,1.300000,136,3309.935207,158256.704055,114.362442,9
136,0.523599,1.300000,137,3328.508747,159440.001545,114.362442,9
137,0.523599,1.300000,138,3338.858522,159681.700252,114.362442,9
138,0.523599,1.300000,139,3348.063226,160311.611387,114.362442,9
139,0.523599,1.300000,140,3375.123197,162169.693954,114.362442,9
140,0.523599,1.300000,141,3410.891924,163746.727933,114.362442,9
141,0.523599,1.300000,142,3449.753521,166818.450712,114.362442,9
142,0.523599,1.300000,143,3460.268024,166929.005486,114.362442,9
143,0.523599,1.300000,144,3480.645376,167627.688322,114.362442,9
144,0.523599,1.300000,145,3490.995151,167940.783055,114.362442,9
145,0.523599,1.300000,146,3508.947990,168232.631101,114.362442,9
146,0.523599,1.300000,147,3519.297764,168339.748935,114.362442,9
147,0.523599,1.300000,148,3532.577235,168553.570945,114.362442,9
148,0.523599,1.300000,149,3542.927009,168660.688779,114.362442,9
149,0.523599,1.300000,150,3570.810913,169281.876960,114.362442,9
150,0.523599,1.300000,151,3583.052071,169512.013584,114.362442,9
151,0.523599,1.300000,152,3610.610935,170282.017018,114.362442,9
152,0.523599,1.300000,153,3628.936455,170870.642016,114.362442,9
153,0.523599,1.300000,154,3638.417185,170960.526254,114.362442,9
154,0.523599,1.300000,155,3648.766960,171067.644089,114.362442,9
155,0.523599,1.300000,156,3660.079895,171202.755949,114.362442,9
156,0.523599,1.300000,157,3671.411206,171354.460925,114.362442,9
157,0.523599,1.300000,158,3681.416089,171457.169297,114.362442,9
158,0.523599,1.300000,159,3701.923711,172661.005819,114.362442,9
159,0.523599,1.300000,160,3716.649768,173826.120979,114.362442,9
160,0.523599,1.300000,161,3723.829736,174194.067565,114.362442,9
161,0.523599,1.300000,162,3723.829736,174194.067565,114.362442,9
162,0.523599,1.300000,163,3723.829736,174194.067565,114.362442,9
163,0.523599,1.300000,164,3728.496214,174494.536609,114.362442,9
164,0.523599,1.300000,165,3739.829455,174801.893283,114.362442,9
165,0.523599,1.300000,166,3739.829455,174801.893283,114.362442,9
166,0.523599,1.300000,167,3739.829455,174801.893283,114.362442,9
167,0.523599,1.300000,168,3739.829455,174801.893283,114.362442,9
168,0.523599,1.300000,169,3739.829455,174801.893283,114.362442,9
169,0.523599,1.300000,170,3776.319481,177978.126592,114.362442,9
170,0.523599,1.300000,171,3776.319481,177978.126592,114.362442,9
171,0.523599,1.300000,172,3804.532433,179623.982065,114.362442,9
172,0.523599,1.300000,173,3813.884956,179923.832097,114.362442,9
173,0.523599,1.300000,174,3813.884956,179923.832097,114.362442,9
174,0.523599,1.300000,175,3813.884956,179923.832097,114.362442,9
175,0.523599,1.300000,176,3813.884956,179923.832097,114.362442,9
176,0.523599,1.300000,177,3814.839522,179963.499746,114.362442,9
177,0.523599,1.300000,178,3814.839522,179963.499746,114.362442,9
178,0.523599,1.300000,179,3822.015799,180617.528715,114.362442,9
179,0.523599,1.300000,180,3822.015799,180617.528715,114.362442,9
180,0.523599,1.300000,181,3822.015799,180617.528715,114.362442,9
181,0.523599,1.300000,182,3822.015799,180617.528715,114.362442,9
182,0.523599,1.300000,183,3822.015799,180617.528715,114.362442,9
183,0.523599,1.300000,184,3822.015799,180617.528715,114.362442,9
184,0.523599,1.300000,185,3822.015799,180617.528715,114.362442,9
185,0.523599,1.300000,186,3822.015799,180617.528715,114.362442,9
186,0.523599,1.300000,187,3822.015799,180617.528715,114.362442,9
187,0.523599,1.300000,188,3829.473412,180807.707990,114.362442,9
188,0.523599,1.300000,189,3829.473412,180807.707990,114.362442,9
189,0.523599,1.300000,190,3829.473412,180807.707990,114.362442,9
190,0.523599,1.300000,191,3829.473412,180807.707990,114.362442,9
191,0.523599,1.300000,192,3829.473412,180807.707990,114.362442,9
192,0.523599,1.300000,193,3829.473412,180807.707990,114.362442,9
193,0.523599,1.300000,194,3829.473412,180807.707990,114.362442,9
194,0.523599,1.300000,195,3829.473412,180807.707990,114.362442,9
195,0.523599,1.300000,196,3829.473412,180807.707990,114.362442,9
196,0.523599,1.300000,197,3829.473412,180807.707990,114.362442,9
197,0.523599,1.300000,198,3829.473412,180807.707990,114.362442,9
198,0.523599,1.300000,199,3829.473412,180807.707990,114.362442,9
