cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.628319,1.500000,1,0,0,0,0
1,0.628319,1.500000,2,0.000000,0.000000,0.000000,1
2,0.628319,1.500000,3,0.000000,0.000000,0.000000,2
3,0.628319,1.500000,4,0.000000,0.000000,0.000000,2
4,0.628319,1.500000,5,8.753247,76.619335,8.753247,3
5,0.628319,1.500000,6,8.753247,76.619335,8.753247,3
6,0.628319,1.500000,7,8.753247,76.619335,8.753247,3
7,0.628319,1.500000,8,8.753247,76.619335,8.753247,3
8,0.628319,1.500000,9,24.430229,201.176768,8.753247,4
9,0.628319,1.500000,10,29.600217,227.905547,8.753247,4
10,0.628319,1.500000,11,34.770205,254.634326,8.753247,4
11,0.628319,1.500000,12,34.770205,254.634326,8.753247,4
12,0.628319,1.500000,13,34.770205,254.634326,8.753247,4
13,0.628319,1.500000,14,34.770205,254.634326,8.753247,4
14,0.628319,1.500000,15,34.770205,254.634326,8.753247,4
15,0.628319,1.500000,16,73.522983,739.682653,17.958131,5
16,0.628319,1.500000,17,79.663785,820.811469,17.958131,5
17,0.628319,1.500000,18,88.480668,952.006459,17.958131,5
18,0.628319,1.500000,19,93.650657,988.773431,17.958131,5
19,0.628319,1.500000,20,93.650657,988.773431,17.958131,5
20,0.628319,1.500000,21,98.820645,1015.502210,17.958131,5
21,0.628319,1.500000,22,103.990633,1042.230988,17.958131,5
22,0.628319,1.500000,23,103.990633,1042.230988,17.958131,5
23,0.628319,1.500000,24,103.990633,1042.230988,17.958131,5
24,0.628319,1.500000,25,103.990633,1042.230988,17.958131,5
25,0.628319,1.500000,26,103.990633,1042.230988,17.958131,5
26,0.628319,1.500000,27,103.990633,1042.230988,17.958131,5
27,0.628319,1.500000,28,103.990633,1042.230988,17.958131,5
28,0.628319,1.500000,29,103.990633,1042.230988,17.958131,5
29,0.628319,1.500000,30,184.961753,2127.003191,19.612663,6
30,0.628319,1.500000,31,192.949864,2254.308852,19.612663,6
31,0.628319,1.500000,32,199.413139,2287.176413,19.612663,6
32,0.628319,1.500000,33,225.509229,2762.593451,19.612663,6
33,0.628319,1.500000,34,230.679217,2789.322230,19.612663,6
34,0.628319,1.500000,35,237.402250,2834.521401,19.612663,6
35,0.628319,1.500000,36,242.572238,2861.250179,19.612663,6
36,0.628319,1.500000,37,247.742227,2887.978958,19.612663,6
37,0.628319,1.500000,38,252.912215,2914.707737,19.612663,6
