cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.500000,1,0,0,0,0
1,0.523599,1.500000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.500000,3,0.955512,0.913003,0.955512,2
3,0.523599,1.500000,4,0.955512,0.913003,0.955512,2
4,0.523599,1.500000,5,2.844887,4.482741,1.889375,3
5,0.523599,1.500000,6,9.606926,50.207919,6.762039,3
6,0.523599,1.500000,7,9.606926,50.207919,6.762039,3
7,0.523599,1.500000,8,9.606926,50.207919,6.762039,3
8,0.523599,1.500000,9,27.566969,312.155882,16.073157,4
9,0.523599,1.500000,10,35.680565,377.986328,16.073157,4
10,0.523599,1.500000,11,43.794161,443.816773,16.073157,4
11,0.523599,1.500000,12,43.794161,443.816773,16.073157,4
12,0.523599,1.500000,13,43.794161,443.816773,16.073157,4
13,0.523599,1.500000,14,43.794161,443.816773,16.073157,4
14,0.523599,1.500000,15,43.794161,443.816773,16.073157,4
15,0.523599,1.500000,16,86.816829,881.514153,17.484358,5
16,0.523599,1.500000,17,114.521787,1461.790509,19.437325,5
17,0.523599,1.500000,18,122.635383,1527.620955,19.437325,5
18,0.523599,1.500000,19,123.556361,1528.469155,19.437325,5
19,0.523599,1.500000,20,131.669957,1594.299600,19.437325,5
20,0.523599,1.500000,21,131.669957,1594.299600,19.437325,5
21,0.523599,1.500000,22,131.669957,1594.299600,19.437325,5
22,0.523599,1.500000,23,131.669957,1594.299600,19.437325,5
23,0.523599,1.500000,24,131.669957,1594.299600,19.437325,5
24,0.523599,1.500000,25,131.669957,1594.299600,19.437325,5
25,0.523599,1.500000,26,131.669957,1594.299600,19.437325,5
26,0.523599,1.500000,27,131.669957,1594.299600,19.437325,5
27,0.523599,1.500000,28,202.137958,2836.087894,24.340789,6
28,0.523599,1.500000,29,210.251554,3165.240121,24.340789,6
29,0.523599,1.500000,30,227.771507,3603.849766,24.340789,6
30,0.523599,1.500000,31,251.000672,3933.913452,24.340789,6
31,0.523599,1.500000,32,266.507652,4189.110199,24.340789,6
32,0.523599,1.500000,33,282.739283,4626.871487,24.340789,6
33,0.523599,1.500000,34,290.852879,4797.585055,24.340789,6
34,0.523599,1.500000,35,298.966476,4968.380363,24.340789,6
35,0.523599,1.500000,36,307.080072,5034.210808,24.340789,6
36,0.523599,1.500000,37,315.193668,5100.041254,24.340789,6
37,0.523599,1.500000,38,323.307265,5165.871699,24.340789,6
38,0.523599,1.500000,39,331.420861,5231.702145,24.340789,6
39,0.523599,1.500000,40,331.420861,5231.702145,24.340789,6
40,0.523599,1.500000,41,331.420861,5231.702145,24.340789,6
41,0.523599,1.500000,42,331.420861,5231.702145,24.340789,6
42,0.523599,1.500000,43,331.420861,5231.702145,24.340789,6
43,0.523599,1.500000,44,331.420861,5231.702145,24.340789,6
44,0.523599,1.500000,45,331.420861,5231.702145,24.340789,6
45,0.523599,1.500000,46,331.420861,5231.702145,24.340789,6
46,0.523599,1.500000,47,331.420861,5231.702145,24.340789,6
47,0.523599,1.500000,48,331.420861,5231.702145,24.340789,6
48,0.523599,1.500000,49,331.420861,5231.702145,24.340789,6
49,0.523599,1.500000,50,331.420861,5231.702145,24.340789,6
50,0.523599,1.500000,51,331.420861,5231.702145,24.340789,6
51,0.523599,1.500000,52,526.840351,8973.099187,32.454385,7
52,0.523599,1.500000,53,538.772825,9445.394662,32.454385,7
53,0.523599,1.500000,54,546.599492,9702.416825,32.454385,7
54,0.523599,1.500000,55,590.242596,11162.818091,32.454385,7
55,0.523599,1.500000,56,598.356193,11573.381020,32.454385,7
56,0.523599,1.500000,57,606.469789,11770.872357,32.454385,7
57,0.523599,1.500000,58,631.785938,12395.952410,32.454385,7
58,0.523599,1.500000,59,639.899535,12593.443746,32.454385,7
59,0.523599,1.500000,60,666.805485,13472.638720,40.288888,7
60,0.523599,1.500000,61,675.900051,13571.268216,40.288888,7
61,0.523599,1.500000,62,684.013647,13760.494038,40.288888,7
62,0.523599,1.500000,63,692.127243,13826.324484,40.288888,7
63,0.523599,1.500000,64,713.920680,14312.042568,40.288888,7
64,0.523599,1.500000,65,724.957584,14472.538455,40.288888,7
65,0.523599,1.500000,66,733.996252,14586.679988,40.288888,7
66,0.523599,1.500000,67,742.109848,14652.510434,40.288888,7
67,0.523599,1.500000,68,750.223445,14718.340879,40.288888,7
68,0.523599,1.500000,69,758.337041,14784.171325,40.288888,7
69,0.523599,1.500000,70,766.450637,14850.001770,40.288888,7
70,0.523599,1.500000,71,770.097514,14891.595145,40.288888,7
71,0.523599,1.500000,72,770.097514,14891.595145,40.288888,7
72,0.523599,1.500000,73,777.254989,15058.970339,40.288888,7
73,0.523599,1.500000,74,783.740885,15206.285068,40.288888,7
74,0.523599,1.500000,75,783.740885,15206.285068,40.288888,7
75,0.523599,1.500000,76,783.740885,15206.285068,40.288888,7
76,0.523599,1.500000,77,783.740885,15206.285068,40.288888,7
77,0.523599,1.500000,78,783.740885,15206.285068,40.288888,7
78,0.523599,1.500000,79,783.740885,15206.285068,40.288888,7
