cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.785398,1.300000,1,0,0,0,0
1,0.785398,1.300000,2,0.000000,0.000000,0.000000,1
2,0.785398,1.300000,3,0.000000,0.000000,0.000000,2
3,0.785398,1.300000,4,0.000000,0.000000,0.000000,2
4,0.785398,1.300000,5,4.443938,19.748581,4.443938,3
5,0.785398,1.300000,6,4.443938,19.748581,4.443938,3
6,0.785398,1.300000,7,4.443938,19.748581,4.443938,3
7,0.785398,1.300000,8,13.331813,98.742905,8.887875,4
8,0.785398,1.300000,9,17.775750,118.491486,8.887875,4
9,0.785398,1.300000,10,22.219688,138.240067,8.887875,4
10,0.785398,1.300000,11,22.219688,138.240067,8.887875,4
11,0.785398,1.300000,12,22.219688,138.240067,8.887875,4
12,0.785398,1.300000,13,22.219688,138.240067,8.887875,4
13,0.785398,1.300000,14,44.516868,277.863618,8.965367,5
14,0.785398,1.300000,15,57.811747,533.611771,13.331813,5
15,0.785398,1.300000,16,62.255685,592.857515,13.331813,5
16,0.785398,1.300000,17,69.480349,684.550441,13.331813,5
17,0.785398,1.300000,18,73.924286,704.299023,14.228817,5
18,0.785398,1.300000,19,78.368224,724.047604,14.228817,5
19,0.785398,1.300000,20,82.812161,743.796185,14.228817,5
20,0.785398,1.300000,21,82.812161,743.796185,14.228817,5
21,0.785398,1.300000,22,82.812161,743.796185,14.228817,5
22,0.785398,1.300000,23,82.812161,743.796185,14.228817,5
23,0.785398,1.300000,24,82.812161,743.796185,14.228817,5
24,0.785398,1.300000,25,82.812161,743.796185,14.228817,5
25,0.785398,1.300000,26,82.812161,743.796185,14.228817,5
26,0.785398,1.300000,27,182.702097,2223.320564,17.849506,6
27,0.785398,1.300000,28,198.978769,2497.721750,17.849506,6
28,0.785398,1.300000,29,207.866644,2611.664324,17.849506,6
29,0.785398,1.300000,30,218.537679,2869.401964,21.522214,6
30,0.785398,1.300000,31,222.981617,2889.150545,21.522214,6
31,0.785398,1.300000,32,227.425554,2908.899126,21.522214,6
32,0.785398,1.300000,33,227.425554,2908.899126,21.522214,6
33,0.785398,1.300000,34,232.730016,3052.391600,21.522214,6
34,0.785398,1.300000,35,232.730016,3052.391600,21.522214,6
35,0.785398,1.300000,36,232.730016,3052.391600,21.522214,6
36,0.785398,1.300000,37,232.730016,3052.391600,21.522214,6
37,0.785398,1.300000,38,232.730016,3052.391600,21.522214,6
38,0.785398,1.300000,39,232.730016,3052.391600,21.522214,6
39,0.785398,1.300000,40,232.730016,3052.391600,21.522214,6
40,0.785398,1.300000,41,232.730016,3052.391600,21.522214,6
41,0.785398,1.300000,42,232.730016,3052.391600,21.522214,6
42,0.785398,1.300000,43,232.730016,3052.391600,21.522214,6
43,0.785398,1.300000,44,232.730016,3052.391600,21.522214,6
44,0.785398,1.300000,45,232.730016,3052.391600,21.522214,6
