cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.628319,1.000000,1,0,0,0,0
1,0.628319,1.000000,2,0.000000,0.000000,0.000000,1
2,0.628319,1.000000,3,0.000000,0.000000,0.000000,2
3,0.628319,1.000000,4,24.283783,589.702138,24.283783,3
4,0.628319,1.000000,5,38.962091,805.154841,24.283783,3
5,0.628319,1.000000,6,38.962091,805.154841,24.283783,3
6,0.628319,1.000000,7,96.188394,2830.939511,42.547996,4
7,0.628319,1.000000,8,110.866701,3477.297620,42.547996,4
8,0.628319,1.000000,9,125.545008,3692.750323,42.547996,4
9,0.628319,1.000000,10,125.545008,3692.750323,42.547996,4
10,0.628319,1.000000,11,125.545008,3692.750323,42.547996,4
11,0.628319,1.000000,12,125.545008,3692.750323,42.547996,4
12,0.628319,1.000000,13,255.933267,8376.689283,44.034922,5
13,0.628319,1.000000,14,293.556692,11369.823247,62.611452,5
14,0.628319,1.000000,15,308.234999,11585.275950,62.611452,5
15,0.628319,1.000000,16,322.913306,12534.292524,62.611452,5
16,0.628319,1.000000,17,337.591613,12749.745227,62.611452,5
17,0.628319,1.000000,18,337.591613,12749.745227,62.611452,5
18,0.628319,1.000000,19,337.591613,12749.745227,85.442148,5
19,0.628319,1.000000,20,337.591613,12749.745227,85.442148,5
20,0.628319,1.000000,21,337.591613,12749.745227,85.442148,5
21,0.628319,1.000000,22,337.591613,12749.745227,85.442148,5
22,0.628319,1.000000,23,337.591613,12749.745227,85.442148,5
23,0.628319,1.000000,24,583.012312,26678.783647,85.442148,6
24,0.628319,1.000000,25,654.724189,34672.258480,86.545726,6
25,0.628319,1.000000,26,724.976460,42388.068559,103.067152,6
26,0.628319,1.000000,27,764.262855,44362.394789,103.067152,6
27,0.628319,1.000000,28,799.694457,47227.124268,103.067152,6
28,0.628319,1.000000,29,915.736515,60283.947392,109.895719,6
29,0.628319,1.000000,30,955.188445,67239.452092,134.669342,6
30,0.628319,1.000000,31,1024.536570,71996.917197,134.669342,6
31,0.628319,1.000000,32,1039.214877,72212.369900,134.669342,6
32,0.628319,1.000000,33,1053.893184,72427.822603,134.669342,6
33,0.628319,1.000000,34,1068.571492,72643.275307,134.669342,6
34,0.628319,1.000000,35,1085.856360,77597.525805,151.954211,6
35,0.628319,1.000000,36,1104.540431,79038.880830,151.954211,6
36,0.628319,1.000000,37,1104.540431,79038.880830,151.954211,6
37,0.628319,1.000000,38,1104.540431,79038.880830,151.954211,6
38,0.628319,1.000000,39,1104.540431,79038.880830,151.954211,6
39,0.628319,1.000000,40,1104.540431,79038.880830,151.954211,6
40,0.628319,1.000000,41,1104.540431,79038.880830,151.954211,6
41,0.628319,1.000000,42,1104.540431,79038.880830,151.954211,6
42,0.628319,1.000000,43,1104.540431,79038.880830,151.954211,6
43,0.628319,1.000000,44,1104.540431,79038.880830,151.954211,6
44,0.628319,1.000000,45,1104.540431,79038.880830,151.954211,6
45,0.628319,1.000000,46,1870.055771,138761.553453,175.109733,7
46,0.628319,1.000000,47,1995.492285,152996.944757,175.109733,7
47,0.628319,1.000000,48,2010.170593,154542.708435,175.109733,7
48,0.628319,1.000000,49,2073.839211,162517.403888,175.109733,7
49,0.628319,1.000000,50,2262.450658,184712.217469,175.109733,7
50,0.628319,1.000000,51,2315.654096,189908.103324,175.109733,7
51,0.628319,1.000000,52,2374.505874,194631.096046,175.109733,7
