cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.000000,1,0,0,0,0
1,0.523599,1.000000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.000000,3,15.817428,250.191027,15.817428,2
3,0.523599,1.000000,4,15.817428,250.191027,15.817428,2
4,0.523599,1.000000,5,31.634856,500.382054,15.817428,3
5,0.523599,1.000000,6,31.634856,500.382054,15.817428,3
6,0.523599,1.000000,7,31.634856,500.382054,15.817428,4
7,0.523599,1.000000,8,31.634856,500.382054,15.817428,4
8,0.523599,1.000000,9,31.634856,500.382054,15.817428,5
9,0.523599,1.000000,10,31.634856,500.382054,15.817428,5
10,0.523599,1.000000,11,71.906967,1890.967842,33.865362,6
11,0.523599,1.000000,12,71.906967,1890.967842,33.865362,6
12,0.523599,1.000000,13,71.906967,1890.967842,33.865362,7
13,0.523599,1.000000,14,71.906967,1890.967842,33.865362,7
14,0.523599,1.000000,15,112.521689,4952.088094,51.960454,8
15,0.523599,1.000000,16,112.521689,4952.088094,51.960454,8
16,0.523599,1.000000,17,154.825368,8542.244781,70.553058,9
17,0.523599,1.000000,18,154.825368,8542.244781,70.553058,9
18,0.523599,1.000000,19,154.825368,8542.244781,70.553058,9
19,0.523599,1.000000,20,216.021576,10688.773674,70.553058,10
20,0.523599,1.000000,21,216.021576,10688.773674,70.553058,10
21,0.523599,1.000000,22,216.021576,10688.773674,70.553058,10
22,0.523599,1.000000,23,216.021576,10688.773674,70.553058,10
23,0.523599,1.000000,24,276.397235,14533.930832,89.108197,11
24,0.523599,1.000000,25,297.280614,14970.046350,89.108197,11
25,0.523599,1.000000,26,297.280614,14970.046350,89.108197,11
26,0.523599,1.000000,27,297.280614,14970.046350,89.108197,11
27,0.523599,1.000000,28,297.280614,14970.046350,89.108197,11
28,0.523599,1.000000,29,297.280614,14970.046350,89.108197,11
29,0.523599,1.000000,30,398.086225,19542.954489,89.108197,12
30,0.523599,1.000000,31,398.086225,19542.954489,89.108197,12
31,0.523599,1.000000,32,398.086225,19542.954489,89.108197,12
32,0.523599,1.000000,33,398.086225,19542.954489,89.108197,12
33,0.523599,1.000000,34,398.086225,19542.954489,89.108197,12
34,0.523599,1.000000,35,398.086225,19542.954489,89.108197,12
35,0.523599,1.000000,36,398.086225,19542.954489,89.108197,12
36,0.523599,1.000000,37,475.649092,23284.949786,89.108197,13
37,0.523599,1.000000,38,516.323887,27316.230221,89.108197,13
38,0.523599,1.000000,39,516.323887,27316.230221,89.108197,13
39,0.523599,1.000000,40,516.323887,27316.230221,89.108197,13
40,0.523599,1.000000,41,516.323887,27316.230221,89.108197,13
41,0.523599,1.000000,42,516.323887,27316.230221,89.108197,13
42,0.523599,1.000000,43,516.323887,27316.230221,89.108197,13
43,0.523599,1.000000,44,516.323887,27316.230221,89.108197,13
44,0.523599,1.000000,45,662.238797,41698.169415,112.658885,14
45,0.523599,1.000000,46,662.238797,41698.169415,112.658885,14
46,0.523599,1.000000,47,662.238797,41698.169415,112.658885,14
47,0.523599,1.000000,48,662.238797,41698.169415,112.658885,14
48,0.523599,1.000000,49,662.238797,41698.169415,112.658885,14
49,0.523599,1.000000,50,662.238797,41698.169415,112.658885,14
50,0.523599,1.000000,51,662.238797,41698.169415,112.658885,14
51,0.523599,1.000000,52,662.238797,41698.169415,112.658885,14
52,0.523599,1.000000,53,662.238797,41698.169415,112.658885,14
53,0.523599,1.000000,54,833.037414,63092.074350,135.844234,15
54,0.523599,1.000000,55,856.688673,63651.456400,135.844234,15
55,0.523599,1.000000,56,903.180142,64734.283869,135.844234,15
56,0.523599,1.000000,57,903.180142,64734.283869,135.844234,15
57,0.523599,1.000000,58,903.180142,64734.283869,135.844234,15
58,0.523599,1.000000,59,903.180142,64734.283869,135.844234,15
59,0.523599,1.000000,60,903.180142,64734.283869,135.844234,15
60,0.523599,1.000000,61,903.180142,64734.283869,135.844234,15
61,0.523599,1.000000,62,903.180142,64734.283869,135.844234,15
62,0.523599,1.000000,63,903.180142,64734.283869,135.844234,15
63,0.523599,1.000000,64,903.180142,64734.283869,135.844234,15
64,0.523599,1.000000,65,903.180142,64734.283869,135.844234,15
65,0.523599,1.000000,66,1058.332362,79766.391406,158.901173,16
66,0.523599,1.000000,67,1152.923176,90928.965129,158.901173,16
67,0.523599,1.000000,68,1176.152543,91468.568627,158.901173,16
68,0.523599,1.000000,69,1197.888475,91941.019374,158.901173,16
69,0.523599,1.000000,70,1197.888475,91941.019374,158.901173,16
70,0.523599,1.000000,71,1197.888475,91941.019374,158.901173,16
71,0.523599,1.000000,72,1197.888475,91941.019374,158.901173,16
72,0.523599,1.000000,73,1197.888475,91941.019374,158.901173,16
73,0.523599,1.000000,74,1197.888475,91941.019374,158.901173,16
74,0.523599,1.000000,75,1197.888475,91941.019374,158.901173,16
75,0.523599,1.000000,76,1197.888475,91941.019374,158.901173,16
76,0.523599,1.000000,77,1197.888475,91941.019374,158.901173,16
77,0.523599,1.000000,78,1197.888475,91941.019374,158.901173,16
78,0.523599,1.000000,79,1197.888475,91941.019374,158.901173,16
79,0.523599,1.000000,80,1197.888475,91941.019374,158.901173,16
80,0.523599,1.000000,81,1197.888475,91941.019374,158.901173,16
81,0.523599,1.000000,82,1489.065139,118685.542983,158.901173,17
82,0.523599,1.000000,83,1555.372142,122193.004909,158.901173,17
83,0.523599,1.000000,84,1555.372142,122193.004909,158.901173,17
84,0.523599,1.000000,85,1555.372142,122193.004909,158.901173,17
85,0.523599,1.000000,86,1555.372142,122193.004909,158.901173,17
86,0.523599,1.000000,87,1555.372142,122193.004909,158.901173,17
87,0.523599,1.000000,88,1555.372142,122193.004909,158.901173,17
88,0.523599,1.000000,89,1555.372142,122193.004909,158.901173,17
89,0.523599,1.000000,90,1555.372142,122193.004909,158.901173,17
90,0.523599,1.000000,91,1555.372142,122193.004909,158.901173,17
91,0.523599,1.000000,92,1555.372142,122193.004909,158.901173,17
92,0.523599,1.000000,93,1555.372142,122193.004909,158.901173,17
93,0.523599,1.000000,94,1555.372142,122193.004909,158.901173,17
94,0.523599,1.000000,95,1555.372142,122193.004909,158.901173,17
95,0.523599,1.000000,96,1555.372142,122193.004909,158.901173,17
96,0.523599,1.000000,97,1555.372142,122193.004909,158.901173,17
97,0.523599,1.000000,98,1555.372142,122193.004909,158.901173,17
98,0.523599,1.000000,99,1555.372142,122193.004909,158.901173,17
99,0.523599,1.000000,100,1783.760934,144385.584384,171.664669,18
100,0.523599,1.000000,101,1798.610998,144606.108793,171.664669,18
101,0.523599,1.000000,102,1846.544548,147468.754668,171.664669,18
102,0.523599,1.000000,103,1895.245107,148655.223994,171.664669,18
103,0.523599,1.000000,104,1895.245107,148655.223994,171.664669,18
104,0.523599,1.000000,105,1895.245107,148655.223994,171.664669,18
105,0.523599,1.000000,106,1895.245107,148655.223994,171.664669,18
106,0.523599,1.000000,107,1895.245107,148655.223994,171.664669,18
107,0.523599,1.000000,108,1895.245107,148655.223994,171.664669,18
108,0.523599,1.000000,109,1895.245107,148655.223994,171.664669,18
109,0.523599,1.000000,110,1895.245107,148655.223994,171.664669,18
110,0.523599,1.000000,111,1895.245107,148655.223994,171.664669,18
111,0.523599,1.000000,112,1895.245107,148655.223994,171.664669,18
112,0.523599,1.000000,113,1895.245107,148655.223994,171.664669,18
113,0.523599,1.000000,114,1895.245107,148655.223994,171.664669,18
114,0.523599,1.000000,115,1895.245107,148655.223994,171.664669,18
115,0.523599,1.000000,116,1895.245107,148655.223994,171.664669,18
116,0.523599,1.000000,117,1895.245107,148655.223994,171.664669,18
117,0.523599,1.000000,118,1895.245107,148655.223994,171.664669,18
118,0.523599,1.000000,119,1895.245107,148655.223994,171.664669,18
119,0.523599,1.000000,120,1895.245107,148655.223994,171.664669,18
120,0.523599,1.000000,121,2200.071307,180366.808634,171.664669,19
121,0.523599,1.000000,122,2251.638880,186353.982293,171.664669,19
122,0.523599,1.000000,123,2312.140913,190964.853509,171.664669,19
123,0.523599,1.000000,124,2401.186496,197873.602507,171.664669,19
124,0.523599,1.000000,125,2422.072361,198309.821871,171.664669,19
125,0.523599,1.000000,126,2439.757515,198622.586549,171.664669,19
126,0.523599,1.000000,127,2463.480167,199185.350759,171.664669,19
127,0.523599,1.000000,128,2486.628732,199721.206804,171.664669,19
128,0.523599,1.000000,129,2532.564872,200776.408940,171.664669,19
