cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.628319,1.100000,1,0,0,0,0
1,0.628319,1.100000,2,0.000000,0.000000,0.000000,1
2,0.628319,1.100000,3,0.000000,0.000000,0.000000,2
3,0.628319,1.100000,4,0.000000,0.000000,0.000000,2
4,0.628319,1.100000,5,15.206302,231.231635,15.206302,3
5,0.628319,1.100000,6,32.006296,513.471418,16.799994,3
6,0.628319,1.100000,7,32.006296,513.471418,16.799994,3
7,0.628319,1.100000,8,32.006296,513.471418,16.799994,3
8,0.628319,1.100000,9,97.612579,2155.901969,33.599987,4
9,0.628319,1.100000,10,114.412573,2438.141753,33.599987,4
10,0.628319,1.100000,11,114.412573,2438.141753,33.599987,4
11,0.628319,1.100000,12,130.978834,3287.090838,36.475547,4
12,0.628319,1.100000,13,130.978834,3287.090838,36.475547,4
13,0.628319,1.100000,14,130.978834,3287.090838,36.475547,4
14,0.628319,1.100000,15,213.641703,6407.619673,53.275540,5
15,0.628319,1.100000,16,242.425108,7800.583673,53.275540,5
16,0.628319,1.100000,17,282.108325,9778.599213,53.275540,5
17,0.628319,1.100000,18,305.660880,10745.563130,54.273879,5
18,0.628319,1.100000,19,323.411161,11060.191388,54.273879,5
19,0.628319,1.100000,20,323.411161,11060.191388,54.273879,5
20,0.628319,1.100000,21,323.411161,11060.191388,54.273879,5
21,0.628319,1.100000,22,323.411161,11060.191388,54.273879,5
22,0.628319,1.100000,23,323.411161,11060.191388,54.273879,5
23,0.628319,1.100000,24,323.411161,11060.191388,54.273879,5
24,0.628319,1.100000,25,323.411161,11060.191388,54.273879,5
25,0.628319,1.100000,26,475.571265,17492.161399,71.073873,6
26,0.628319,1.100000,27,508.603572,20422.783294,71.073873,6
27,0.628319,1.100000,28,525.158603,21081.608621,71.073873,6
28,0.628319,1.100000,29,569.187886,22777.565573,71.073873,6
29,0.628319,1.100000,30,588.934285,23766.494256,71.073873,6
30,0.628319,1.100000,31,641.291911,26463.431336,71.073873,6
31,0.628319,1.100000,32,658.091904,26745.671119,71.073873,6
32,0.628319,1.100000,33,686.959600,28859.275455,81.912607,6
33,0.628319,1.100000,34,703.759594,29141.515239,81.912607,6
34,0.628319,1.100000,35,716.248538,31260.780476,92.468537,6
35,0.628319,1.100000,36,716.248538,31260.780476,92.468537,6
36,0.628319,1.100000,37,716.248538,31260.780476,92.468537,6
37,0.628319,1.100000,38,716.248538,31260.780476,92.468537,6
38,0.628319,1.100000,39,716.248538,31260.780476,92.468537,6
39,0.628319,1.100000,40,716.248538,31260.780476,92.468537,6
40,0.628319,1.100000,41,716.248538,31260.780476,92.468537,6
41,0.628319,1.100000,42,716.248538,31260.780476,92.468537,6
42,0.628319,1.100000,43,716.248538,31260.780476,92.468537,6
43,0.628319,1.100000,44,716.248538,31260.780476,92.468537,6
44,0.628319,1.100000,45,1086.545455,58533.352518,122.879809,7
45,0.628319,1.100000,46,1103.345449,59875.594621,122.879809,7
46,0.628319,1.100000,47,1140.776115,61702.004885,122.879809,7
47,0.628319,1.100000,48,1180.454507,63471.030549,122.879809,7
48,0.628319,1.100000,49,1202.080629,64766.023398,122.879809,7
49,0.628319,1.100000,50,1241.146701,66307.536156,122.879809,7
50,0.628319,1.100000,51,1263.782227,67567.235147,122.879809,7
