cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.600000,1,0,0,0,0
1,0.523599,1.600000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.600000,3,0.965107,0.931431,0.965107,2
3,0.523599,1.600000,4,0.965107,0.931431,0.965107,2
4,0.523599,1.600000,5,2.822356,4.380807,1.857249,3
5,0.523599,1.600000,6,9.511996,49.132084,6.689640,3
6,0.523599,1.600000,7,9.511996,49.132084,6.689640,3
7,0.523599,1.600000,8,9.511996,49.132084,6.689640,3
8,0.523599,1.600000,9,27.542621,293.360157,13.379279,4
9,0.523599,1.600000,10,34.232261,338.111434,13.379279,4
10,0.523599,1.600000,11,40.921900,382.862711,13.379279,4
11,0.523599,1.600000,12,40.921900,382.862711,13.379279,4
12,0.523599,1.600000,13,40.921900,382.862711,13.379279,4
13,0.523599,1.600000,14,40.921900,382.862711,13.379279,4
14,0.523599,1.600000,15,40.921900,382.862711,13.379279,4
15,0.523599,1.600000,16,83.847721,817.871049,19.097699,5
16,0.523599,1.600000,17,90.537361,1041.627434,20.068919,5
17,0.523599,1.600000,18,103.916640,1310.135096,20.068919,5
18,0.523599,1.600000,19,110.606279,1354.886373,20.068919,5
19,0.523599,1.600000,20,117.295919,1399.637650,20.068919,5
20,0.523599,1.600000,21,123.985558,1444.388927,20.068919,5
21,0.523599,1.600000,22,123.985558,1444.388927,20.068919,5
22,0.523599,1.600000,23,123.985558,1444.388927,20.068919,5
23,0.523599,1.600000,24,123.985558,1444.388927,20.068919,5
24,0.523599,1.600000,25,123.985558,1444.388927,20.068919,5
25,0.523599,1.600000,26,123.985558,1444.388927,20.068919,5
26,0.523599,1.600000,27,123.985558,1444.388927,20.068919,5
27,0.523599,1.600000,28,123.985558,1444.388927,20.068919,5
28,0.523599,1.600000,29,201.029234,2746.068022,26.758558,6
29,0.523599,1.600000,30,232.671038,3611.146982,27.728281,6
30,0.523599,1.600000,31,246.313115,3793.737193,27.728281,6
31,0.523599,1.600000,32,253.002754,3927.991024,27.728281,6
32,0.523599,1.600000,33,253.002754,3927.991024,27.728281,6
33,0.523599,1.600000,34,272.684010,4370.692695,27.728281,6
34,0.523599,1.600000,35,279.373650,4415.443972,27.728281,6
35,0.523599,1.600000,36,288.100652,4491.604541,27.728281,6
36,0.523599,1.600000,37,294.790291,4536.355818,27.728281,6
37,0.523599,1.600000,38,301.479931,4581.107095,27.728281,6
38,0.523599,1.600000,39,313.998269,4972.047103,27.728281,6
39,0.523599,1.600000,40,313.998269,4972.047103,27.728281,6
40,0.523599,1.600000,41,313.998269,4972.047103,27.728281,6
41,0.523599,1.600000,42,314.926766,4997.754450,27.728281,6
42,0.523599,1.600000,43,314.926766,4997.754450,27.728281,6
43,0.523599,1.600000,44,314.926766,4997.754450,27.728281,6
44,0.523599,1.600000,45,314.926766,4997.754450,27.728281,6
45,0.523599,1.600000,46,314.926766,4997.754450,27.728281,6
46,0.523599,1.600000,47,314.926766,4997.754450,27.728281,6
47,0.523599,1.600000,48,314.926766,4997.754450,27.728281,6
48,0.523599,1.600000,49,314.926766,4997.754450,27.728281,6
49,0.523599,1.600000,50,314.926766,4997.754450,27.728281,6
50,0.523599,1.600000,51,314.926766,4997.754450,27.728281,6
51,0.523599,1.600000,52,463.534976,8014.163610,34.417920,7
52,0.523599,1.600000,53,463.534976,8014.163610,34.417920,7
53,0.523599,1.600000,54,499.280399,8987.106407,34.417920,7
54,0.523599,1.600000,55,505.970038,9214.378833,34.417920,7
55,0.523599,1.600000,56,528.731016,9774.974639,34.417920,7
56,0.523599,1.600000,57,535.420655,9909.228470,34.417920,7
57,0.523599,1.600000,58,543.104083,10057.766080,34.417920,7
58,0.523599,1.600000,59,549.739264,10353.931171,34.417920,7
59,0.523599,1.600000,60,556.428903,10492.253820,34.417920,7
60,0.523599,1.600000,61,569.760300,10880.141325,34.417920,7
61,0.523599,1.600000,62,580.943678,11069.422809,34.417920,7
62,0.523599,1.600000,63,581.899344,11070.336105,34.417920,7
63,0.523599,1.600000,64,588.588983,11115.087382,34.417920,7
64,0.523599,1.600000,65,595.278623,11159.838659,34.417920,7
65,0.523599,1.600000,66,601.968262,11204.589936,34.417920,7
66,0.523599,1.600000,67,601.968262,11204.589936,34.417920,7
67,0.523599,1.600000,68,608.657902,11249.341213,34.417920,7
68,0.523599,1.600000,69,615.347542,11294.092490,34.417920,7
69,0.523599,1.600000,70,622.037181,11338.843767,34.417920,7
70,0.523599,1.600000,71,622.961057,11339.697314,34.417920,7
71,0.523599,1.600000,72,635.679990,11574.364497,34.417920,7
72,0.523599,1.600000,73,642.634591,11715.778540,34.417920,7
73,0.523599,1.600000,74,647.192372,11806.590661,34.417920,7
74,0.523599,1.600000,75,647.192372,11806.590661,34.417920,7
75,0.523599,1.600000,76,647.192372,11806.590661,34.417920,7
76,0.523599,1.600000,77,647.192372,11806.590661,34.417920,7
77,0.523599,1.600000,78,647.192372,11806.590661,34.417920,7
78,0.523599,1.600000,79,647.192372,11806.590661,34.417920,7
79,0.523599,1.600000,80,647.192372,11806.590661,34.417920,7
80,0.523599,1.600000,81,656.022239,12255.365971,34.417920,7
81,0.523599,1.600000,82,656.022239,12255.365971,34.417920,7
82,0.523599,1.600000,83,656.022239,12255.365971,34.417920,7
83,0.523599,1.600000,84,656.022239,12255.365971,34.417920,7
84,0.523599,1.600000,85,656.022239,12255.365971,34.417920,7
85,0.523599,1.600000,86,656.022239,12255.365971,34.417920,7
86,0.523599,1.600000,87,656.022239,12255.365971,34.417920,7
87,0.523599,1.600000,88,656.022239,12255.365971,34.417920,7
88,0.523599,1.600000,89,656.022239,12255.365971,34.417920,7
89,0.523599,1.600000,90,656.022239,12255.365971,34.417920,7
90,0.523599,1.600000,91,656.022239,12255.365971,34.417920,7
91,0.523599,1.600000,92,656.022239,12255.365971,34.417920,7
92,0.523599,1.600000,93,944.479427,17061.475408,41.107560,8
