cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.500000,1,0,0,0,0
1,0.523599,1.500000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.500000,3,0.000000,0.000000,0.000000,2
3,0.523599,1.500000,4,8.113596,65.830445,8.113596,3
4,0.523599,1.500000,5,8.113596,65.830445,8.113596,3
5,0.523599,1.500000,6,25.596399,219.442919,9.369206,4
6,0.523599,1.500000,7,37.243542,486.759756,16.227193,4
7,0.523599,1.500000,8,45.357139,552.590202,16.227193,4
8,0.523599,1.500000,9,45.357139,552.590202,16.227193,4
9,0.523599,1.500000,10,45.357139,552.590202,16.227193,4
10,0.523599,1.500000,11,75.436461,860.549745,16.227193,5
11,0.523599,1.500000,12,98.116665,1428.834661,24.340789,5
12,0.523599,1.500000,13,117.266755,1768.613975,24.340789,5
13,0.523599,1.500000,14,117.266755,1768.613975,24.340789,5
14,0.523599,1.500000,15,117.266755,1768.613975,24.340789,5
15,0.523599,1.500000,16,117.266755,1768.613975,24.340789,5
16,0.523599,1.500000,17,117.266755,1768.613975,24.340789,5
17,0.523599,1.500000,18,117.266755,1768.613975,24.340789,5
18,0.523599,1.500000,19,145.184082,2124.968429,24.340789,6
19,0.523599,1.500000,20,153.297678,2585.781548,32.454385,6
20,0.523599,1.500000,21,169.524871,3264.569786,32.454385,6
21,0.523599,1.500000,22,182.847098,3573.712408,32.454385,6
22,0.523599,1.500000,23,190.960694,3639.542853,32.454385,6
23,0.523599,1.500000,24,206.289496,4100.932731,33.408913,6
24,0.523599,1.500000,25,219.893651,4398.082938,33.518117,6
25,0.523599,1.500000,26,232.929316,4612.549554,33.518117,6
26,0.523599,1.500000,27,241.042912,4678.379999,33.518117,6
27,0.523599,1.500000,28,241.042912,4678.379999,33.518117,6
28,0.523599,1.500000,29,250.453306,4929.831108,33.518117,6
29,0.523599,1.500000,30,250.453306,4929.831108,33.518117,6
30,0.523599,1.500000,31,250.453306,4929.831108,33.518117,6
31,0.523599,1.500000,32,250.453306,4929.831108,33.518117,6
32,0.523599,1.500000,33,250.453306,4929.831108,33.518117,6
33,0.523599,1.500000,34,250.453306,4929.831108,33.518117,6
34,0.523599,1.500000,35,380.045845,7488.158145,41.522509,7
35,0.523599,1.500000,36,403.043819,8801.311896,41.631714,7
36,0.523599,1.500000,37,412.139135,9242.514507,41.631714,7
37,0.523599,1.500000,38,434.394507,10031.829362,45.131755,7
38,0.523599,1.500000,39,467.074661,11456.048547,46.970312,7
39,0.523599,1.500000,40,480.453489,11923.260006,46.970312,7
40,0.523599,1.500000,41,488.567085,12120.751342,46.970312,7
41,0.523599,1.500000,42,496.680681,12186.581788,46.970312,7
42,0.523599,1.500000,43,514.204672,12715.179441,46.970312,7
43,0.523599,1.500000,44,522.318268,12781.009886,46.970312,7
44,0.523599,1.500000,45,522.318268,12781.009886,46.970312,7
45,0.523599,1.500000,46,530.431864,12846.840332,46.970312,7
46,0.523599,1.500000,47,530.431864,12846.840332,46.970312,7
47,0.523599,1.500000,48,530.431864,12846.840332,46.970312,7
48,0.523599,1.500000,49,537.235401,13030.223423,46.970312,7
49,0.523599,1.500000,50,537.235401,13030.223423,46.970312,7
50,0.523599,1.500000,51,537.235401,13030.223423,46.970312,7
51,0.523599,1.500000,52,537.235401,13030.223423,46.970312,7
52,0.523599,1.500000,53,537.235401,13030.223423,46.970312,7
53,0.523599,1.500000,54,545.693778,13239.023291,46.970312,7
54,0.523599,1.500000,55,545.693778,13239.023291,46.970312,7
55,0.523599,1.500000,56,545.693778,13239.023291,46.970312,7
56,0.523599,1.500000,57,545.693778,13239.023291,46.970312,7
57,0.523599,1.500000,58,545.693778,13239.023291,46.970312,7
58,0.523599,1.500000,59,545.693778,13239.023291,46.970312,7
59,0.523599,1.500000,60,545.693778,13239.023291,46.970312,7
60,0.523599,1.500000,61,545.693778,13239.023291,46.970312,7
61,0.523599,1.500000,62,545.693778,13239.023291,46.970312,7
62,0.523599,1.500000,63,805.731075,21397.212956,60.672195,8
63,0.523599,1.500000,64,886.322035,24578.768427,60.672195,8
64,0.523599,1.500000,65,890.054044,24591.072944,60.672195,8
65,0.523599,1.500000,66,906.005876,24721.531817,60.672195,8
66,0.523599,1.500000,67,922.862770,24995.468412,60.672195,8
67,0.523599,1.500000,68,936.674272,25186.225984,60.672195,8
68,0.523599,1.500000,69,947.769966,25472.020154,60.672195,8
69,0.523599,1.500000,70,951.409799,25499.611357,60.672195,8
70,0.523599,1.500000,71,974.577340,26407.761672,60.672195,8
71,0.523599,1.500000,72,989.630009,27181.505886,60.672195,8
72,0.523599,1.500000,73,1008.312746,27702.430435,60.672195,8
73,0.523599,1.500000,74,1022.085561,28210.966047,60.672195,8
74,0.523599,1.500000,75,1030.611834,28283.663378,60.672195,8
75,0.523599,1.500000,76,1038.725430,28349.493823,60.672195,8
76,0.523599,1.500000,77,1046.839026,28415.324269,60.672195,8
77,0.523599,1.500000,78,1054.952623,28481.154714,60.672195,8
