cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.200000,1,0,0,0,0
1,0.523599,1.200000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.200000,3,11.539582,133.161949,11.539582,2
3,0.523599,1.200000,4,11.539582,133.161949,11.539582,2
4,0.523599,1.200000,5,35.035273,663.644721,22.513112,3
5,0.523599,1.200000,6,50.089631,890.278438,22.513112,3
6,0.523599,1.200000,7,50.089631,890.278438,22.513112,3
7,0.523599,1.200000,8,50.089631,890.278438,22.513112,3
8,0.523599,1.200000,9,99.745473,2216.028116,30.108717,4
9,0.523599,1.200000,10,114.799832,2442.661833,30.108717,4
10,0.523599,1.200000,11,129.854191,2669.295550,30.108717,4
11,0.523599,1.200000,12,129.854191,2669.295550,30.108717,4
12,0.523599,1.200000,13,129.854191,2669.295550,30.108717,4
13,0.523599,1.200000,14,129.854191,2669.295550,30.108717,4
14,0.523599,1.200000,15,129.854191,2669.295550,30.108717,4
15,0.523599,1.200000,16,216.454821,5751.506396,45.163076,5
16,0.523599,1.200000,17,257.248552,7269.298502,45.163076,5
17,0.523599,1.200000,18,272.302911,7495.932219,45.163076,5
18,0.523599,1.200000,19,305.302606,8362.599793,45.163076,5
19,0.523599,1.200000,20,320.356965,8589.233510,45.163076,5
20,0.523599,1.200000,21,320.356965,8589.233510,45.163076,5
21,0.523599,1.200000,22,320.356965,8589.233510,45.163076,5
22,0.523599,1.200000,23,320.356965,8589.233510,45.163076,5
23,0.523599,1.200000,24,320.356965,8589.233510,45.163076,5
24,0.523599,1.200000,25,320.356965,8589.233510,45.163076,5
25,0.523599,1.200000,26,320.356965,8589.233510,45.163076,5
26,0.523599,1.200000,27,320.356965,8589.233510,45.163076,5
27,0.523599,1.200000,28,542.138957,18318.970738,60.217435,6
28,0.523599,1.200000,29,558.175530,19058.243770,60.217435,6
29,0.523599,1.200000,30,606.217704,21270.877397,61.199461,6
30,0.523599,1.200000,31,639.238035,22920.014021,61.199461,6
31,0.523599,1.200000,32,654.292394,23146.647738,61.199461,6
32,0.523599,1.200000,33,669.346753,23373.281454,61.199461,6
