cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,1.570796,1.300000,1,0,0,0,0
1,1.570796,1.300000,2,0.000000,0.000000,0.000000,1
2,1.570796,1.300000,3,0.000000,0.000000,0.000000,2
3,1.570796,1.300000,4,0.000000,0.000000,0.000000,2
4,1.570796,1.300000,5,0.000000,0.000000,0.000000,3
5,1.570796,1.300000,6,0.000000,0.000000,0.000000,3
6,1.570796,1.300000,7,0.000000,0.000000,0.000000,3
7,1.570796,1.300000,8,0.000000,0.000000,0.000000,4
8,1.570796,1.300000,9,0.000000,0.000000,0.000000,4
9,1.570796,1.300000,10,0.000000,0.000000,0.000000,4
10,1.570796,1.300000,11,0.000000,0.000000,0.000000,4
11,1.570796,1.300000,12,0.000000,0.000000,0.000000,4
12,1.570796,1.300000,13,0.000000,0.000000,0.000000,5
13,1.570796,1.300000,14,0.000000,0.000000,0.000000,5
14,1.570796,1.300000,15,5.559841,30.911837,5.559841,5
15,1.570796,1.300000,16,5.559841,30.911837,5.559841,5
16,1.570796,1.300000,17,5.559841,30.911837,5.559841,5
17,1.570796,1.300000,18,5.559841,30.911837,5.559841,5
18,1.570796,1.300000,19,5.559841,30.911837,5.559841,5
19,1.570796,1.300000,20,5.559841,30.911837,5.559841,5
20,1.570796,1.300000,21,5.559841,30.911837,5.559841,5
21,1.570796,1.300000,22,5.559841,30.911837,5.559841,5
22,1.570796,1.300000,23,5.559841,30.911837,5.559841,5
23,1.570796,1.300000,24,22.967054,181.100945,11.847371,6
24,1.570796,1.300000,25,22.967054,181.100945,11.847371,6
25,1.570796,1.300000,26,22.967054,181.100945,11.847371,6
26,1.570796,1.300000,27,22.967054,181.100945,11.847371,6
27,1.570796,1.300000,28,22.967054,181.100945,11.847371,6
28,1.570796,1.300000,29,31.368314,251.682110,11.847371,6
29,1.570796,1.300000,30,31.368314,251.682110,11.847371,6
30,1.570796,1.300000,31,31.368314,251.682110,11.847371,6
31,1.570796,1.300000,32,31.368314,251.682110,11.847371,6
32,1.570796,1.300000,33,32.340906,252.628046,11.847371,6
33,1.570796,1.300000,34,32.340906,252.628046,11.847371,6
34,1.570796,1.300000,35,32.340906,252.628046,11.847371,6
35,1.570796,1.300000,36,32.340906,252.628046,11.847371,6
36,1.570796,1.300000,37,32.340906,252.628046,11.847371,6
