cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.628319,1.700000,1,0,0,0,0
1,0.628319,1.700000,2,0.000000,0.000000,0.000000,1
2,0.628319,1.700000,3,0.000000,0.000000,0.000000,2
3,0.628319,1.700000,4,0.000000,0.000000,0.000000,3
4,0.628319,1.700000,5,2.666843,7.112054,2.666843,3
5,0.628319,1.700000,6,2.666843,7.112054,2.666843,3
6,0.628319,1.700000,7,17.609461,179.142848,12.275774,4
7,0.628319,1.700000,8,20.276304,186.254902,12.275774,4
8,0.628319,1.700000,9,20.276304,186.254902,12.275774,4
9,0.628319,1.700000,10,20.276304,186.254902,12.275774,4
10,0.628319,1.700000,11,20.276304,186.254902,12.275774,4
11,0.628319,1.700000,12,37.885765,379.621857,12.275774,5
12,0.628319,1.700000,13,40.552609,400.958018,12.275774,5
13,0.628319,1.700000,14,43.219452,408.070072,12.275774,5
14,0.628319,1.700000,15,45.886296,415.182126,12.275774,5
15,0.628319,1.700000,16,48.553139,422.294179,12.275774,5
16,0.628319,1.700000,17,48.553139,422.294179,12.275774,5
17,0.628319,1.700000,18,48.553139,422.294179,12.275774,5
18,0.628319,1.700000,19,48.553139,422.294179,12.275774,5
19,0.628319,1.700000,20,48.553139,422.294179,12.275774,5
20,0.628319,1.700000,21,48.553139,422.294179,12.275774,5
21,0.628319,1.700000,22,69.887886,564.535253,12.275774,6
22,0.628319,1.700000,23,76.166285,613.138854,12.275774,6
23,0.628319,1.700000,24,78.833128,620.250908,12.275774,6
24,0.628319,1.700000,25,81.499972,627.362962,12.275774,6
25,0.628319,1.700000,26,84.166815,634.475015,12.275774,6
26,0.628319,1.700000,27,86.833659,641.587069,12.275774,6
27,0.628319,1.700000,28,89.500502,648.699123,12.275774,6
28,0.628319,1.700000,29,89.500502,648.699123,12.275774,6
29,0.628319,1.700000,30,89.500502,648.699123,12.275774,6
30,0.628319,1.700000,31,89.500502,648.699123,12.275774,6
31,0.628319,1.700000,32,89.500502,648.699123,12.275774,6
32,0.628319,1.700000,33,89.500502,648.699123,12.275774,6
33,0.628319,1.700000,34,89.500502,648.699123,12.275774,6
34,0.628319,1.700000,35,89.500502,648.699123,12.275774,6
35,0.628319,1.700000,36,89.500502,648.699123,12.275774,6
36,0.628319,1.700000,37,89.500502,648.699123,12.275774,6
37,0.628319,1.700000,38,112.366414,714.998713,12.275774,7
38,0.628319,1.700000,39,118.352175,871.506976,15.594692,7
39,0.628319,1.700000,40,124.579917,952.964070,15.594692,7
40,0.628319,1.700000,41,142.529829,1214.553225,15.594692,7
41,0.628319,1.700000,42,156.978647,1491.256216,15.594692,7
42,0.628319,1.700000,43,162.312334,1533.928538,15.594692,7
43,0.628319,1.700000,44,167.646021,1562.376753,15.594692,7
44,0.628319,1.700000,45,170.312864,1569.488806,15.594692,7
45,0.628319,1.700000,46,172.979708,1576.600860,15.594692,7
46,0.628319,1.700000,47,175.646551,1583.712914,15.594692,7
47,0.628319,1.700000,48,178.313394,1590.824968,15.594692,7
48,0.628319,1.700000,49,180.980238,1597.937021,15.594692,7
49,0.628319,1.700000,50,183.647081,1605.049075,15.594692,7
50,0.628319,1.700000,51,186.313925,1612.161129,15.594692,7
51,0.628319,1.700000,52,188.980768,1619.273182,15.594692,7
52,0.628319,1.700000,53,188.980768,1619.273182,15.594692,7
53,0.628319,1.700000,54,188.980768,1619.273182,15.594692,7
54,0.628319,1.700000,55,188.980768,1619.273182,15.594692,7
55,0.628319,1.700000,56,188.980768,1619.273182,15.594692,7
56,0.628319,1.700000,57,188.980768,1619.273182,15.594692,7
57,0.628319,1.700000,58,189.952126,1625.397639,15.594692,7
58,0.628319,1.700000,59,189.952126,1625.397639,15.594692,7
59,0.628319,1.700000,60,189.952126,1625.397639,15.594692,7
60,0.628319,1.700000,61,189.952126,1625.397639,15.594692,7
61,0.628319,1.700000,62,189.952126,1625.397639,15.594692,7
62,0.628319,1.700000,63,189.952126,1625.397639,15.594692,7
63,0.628319,1.700000,64,189.952126,1625.397639,15.594692,7
64,0.628319,1.700000,65,189.952126,1625.397639,15.594692,7
65,0.628319,1.700000,66,189.952126,1625.397639,15.594692,7
66,0.628319,1.700000,67,189.952126,1625.397639,15.594692,7
67,0.628319,1.700000,68,189.952126,1625.397639,15.594692,7
68,0.628319,1.700000,69,281.832610,2412.796417,17.221772,8
69,0.628319,1.700000,70,298.538183,2780.844129,17.881296,8
70,0.628319,1.700000,71,301.205027,2816.404398,17.881296,8
71,0.628319,1.700000,72,304.833446,2858.018042,17.881296,8
72,0.628319,1.700000,73,314.349819,2990.334302,17.881296,8
73,0.628319,1.700000,74,326.550021,3165.681407,17.881296,8
74,0.628319,1.700000,75,332.106299,3207.071439,17.881296,8
75,0.628319,1.700000,76,341.970916,3318.606202,17.881296,8
76,0.628319,1.700000,77,344.637759,3339.942363,17.881296,8
77,0.628319,1.700000,78,347.304603,3361.278524,17.881296,8
78,0.628319,1.700000,79,355.305133,3425.287007,17.881296,8
79,0.628319,1.700000,80,370.673461,3740.339606,17.881296,8
80,0.628319,1.700000,81,373.340304,3747.451660,17.881296,8
81,0.628319,1.700000,82,376.007147,3754.563714,17.881296,8
82,0.628319,1.700000,83,388.677763,3904.254525,17.881296,8
83,0.628319,1.700000,84,397.694445,4016.045420,17.881296,8
84,0.628319,1.700000,85,400.361289,4023.157473,17.881296,8
85,0.628319,1.700000,86,403.028132,4030.269527,17.881296,8
86,0.628319,1.700000,87,405.694975,4037.381581,17.881296,8
87,0.628319,1.700000,88,408.361819,4044.493634,17.881296,8
