cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.785398,1.500000,1,0,0,0,0
1,0.785398,1.500000,2,0.000000,0.000000,0.000000,1
2,0.785398,1.500000,3,0.000000,0.000000,0.000000,2
3,0.785398,1.500000,4,0.000000,0.000000,0.000000,2
4,0.785398,1.500000,5,1.861652,3.465749,1.861652,3
5,0.785398,1.500000,6,1.861652,3.465749,1.861652,3
6,0.785398,1.500000,7,1.861652,3.465749,1.861652,3
7,0.785398,1.500000,8,10.639682,54.767770,6.916377,4
8,0.785398,1.500000,9,12.501334,65.165018,6.916377,4
9,0.785398,1.500000,10,14.362986,68.630768,6.916377,4
10,0.785398,1.500000,11,16.224639,72.096517,6.916377,4
11,0.785398,1.500000,12,16.224639,72.096517,6.916377,4
12,0.785398,1.500000,13,16.224639,72.096517,6.916377,4
13,0.785398,1.500000,14,16.224639,72.096517,6.916377,4
14,0.785398,1.500000,15,38.753790,217.146781,10.027817,5
15,0.785398,1.500000,16,42.477095,244.872777,10.027817,5
16,0.785398,1.500000,17,46.200399,258.735775,10.027817,5
17,0.785398,1.500000,18,48.062052,262.201524,10.027817,5
18,0.785398,1.500000,19,48.062052,262.201524,10.027817,5
19,0.785398,1.500000,20,48.062052,262.201524,10.027817,5
20,0.785398,1.500000,21,48.062052,262.201524,10.027817,5
21,0.785398,1.500000,22,48.062052,262.201524,10.027817,5
22,0.785398,1.500000,23,48.062052,262.201524,10.027817,5
23,0.785398,1.500000,24,48.062052,262.201524,10.027817,5
24,0.785398,1.500000,25,48.062052,262.201524,10.027817,5
25,0.785398,1.500000,26,48.062052,262.201524,10.027817,5
26,0.785398,1.500000,27,66.471978,417.053325,10.963316,6
27,0.785398,1.500000,28,73.788674,478.002573,10.963316,6
28,0.785398,1.500000,29,77.511978,498.797070,10.963316,6
29,0.785398,1.500000,30,79.373631,502.262820,10.963316,6
30,0.785398,1.500000,31,81.235283,505.728569,10.963316,6
31,0.785398,1.500000,32,83.096935,509.194319,10.963316,6
32,0.785398,1.500000,33,91.191638,551.510979,10.963316,6
33,0.785398,1.500000,34,93.053290,554.976729,10.963316,6
34,0.785398,1.500000,35,93.053290,554.976729,10.963316,6
35,0.785398,1.500000,36,94.914942,558.442478,10.963316,6
36,0.785398,1.500000,37,95.850716,564.584724,10.963316,6
37,0.785398,1.500000,38,95.850716,564.584724,10.963316,6
38,0.785398,1.500000,39,95.850716,564.584724,10.963316,6
39,0.785398,1.500000,40,95.850716,564.584724,10.963316,6
40,0.785398,1.500000,41,95.850716,564.584724,10.963316,6
41,0.785398,1.500000,42,95.850716,564.584724,10.963316,6
42,0.785398,1.500000,43,95.850716,564.584724,10.963316,6
43,0.785398,1.500000,44,95.850716,564.584724,10.963316,6
44,0.785398,1.500000,45,95.850716,564.584724,10.963316,6
45,0.785398,1.500000,46,95.850716,564.584724,10.963316,6
46,0.785398,1.500000,47,95.850716,564.584724,10.963316,6
47,0.785398,1.500000,48,95.850716,564.584724,10.963316,6
48,0.785398,1.500000,49,135.991633,789.808040,10.963316,7
49,0.785398,1.500000,50,159.424425,1101.205052,21.571140,7
50,0.785398,1.500000,51,163.147730,1142.794046,21.571140,7
51,0.785398,1.500000,52,173.783771,1269.782400,21.571140,7
52,0.785398,1.500000,53,174.717963,1282.300858,21.571140,7
53,0.785398,1.500000,54,207.953347,1986.573940,21.571140,7
54,0.785398,1.500000,55,218.290685,2100.365996,21.571140,7
55,0.785398,1.500000,56,220.152338,2110.763245,21.571140,7
56,0.785398,1.500000,57,222.013990,2121.160493,21.571140,7
57,0.785398,1.500000,58,227.700829,2171.433571,21.571140,7
58,0.785398,1.500000,59,229.562481,2174.899321,22.561458,7
59,0.785398,1.500000,60,233.394780,2198.669575,22.561458,7
60,0.785398,1.500000,61,238.230412,2210.979880,22.561458,7
61,0.785398,1.500000,62,240.092065,2214.445630,22.561458,7
62,0.785398,1.500000,63,241.953717,2217.911379,22.561458,7
63,0.785398,1.500000,64,243.815370,2221.377129,22.561458,7
64,0.785398,1.500000,65,243.815370,2221.377129,22.561458,7
65,0.785398,1.500000,66,243.815370,2221.377129,22.561458,7
66,0.785398,1.500000,67,245.677022,2224.842878,22.561458,7
67,0.785398,1.500000,68,247.652438,2230.512047,22.561458,7
68,0.785398,1.500000,69,249.514090,2233.977797,22.561458,7
69,0.785398,1.500000,70,249.514090,2233.977797,22.561458,7
70,0.785398,1.500000,71,252.292968,2286.688323,22.561458,7
71,0.785398,1.500000,72,252.292968,2286.688323,22.561458,7
72,0.785398,1.500000,73,252.292968,2286.688323,22.561458,7
73,0.785398,1.500000,74,252.292968,2286.688323,22.561458,7
74,0.785398,1.500000,75,252.292968,2286.688323,22.561458,7
75,0.785398,1.500000,76,259.214896,2360.373872,22.561458,7
76,0.785398,1.500000,77,259.214896,2360.373872,22.561458,7
77,0.785398,1.500000,78,259.214896,2360.373872,22.561458,7
78,0.785398,1.500000,79,259.214896,2360.373872,22.561458,7
79,0.785398,1.500000,80,259.214896,2360.373872,22.561458,7
