cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,1.570796,1.700000,1,0,0,0,0
1,1.570796,1.700000,2,0.000000,0.000000,0.000000,1
2,1.570796,1.700000,3,7.239357,52.408285,7.239357,2
3,1.570796,1.700000,4,7.239357,52.408285,7.239357,2
4,1.570796,1.700000,5,14.478713,104.816571,7.239357,3
5,1.570796,1.700000,6,14.478713,104.816571,7.239357,3
6,1.570796,1.700000,7,14.478713,104.816571,7.239357,3
7,1.570796,1.700000,8,14.478713,104.816571,7.239357,3
8,1.570796,1.700000,9,19.429069,200.997377,12.189713,4
9,1.570796,1.700000,10,19.429069,200.997377,12.189713,4
10,1.570796,1.700000,11,19.429069,200.997377,12.189713,4
11,1.570796,1.700000,12,19.429069,200.997377,12.189713,4
12,1.570796,1.700000,13,19.429069,200.997377,12.189713,4
13,1.570796,1.700000,14,19.429069,200.997377,12.189713,4
14,1.570796,1.700000,15,19.429069,200.997377,12.189713,4
15,1.570796,1.700000,16,19.429069,200.997377,12.189713,5
16,1.570796,1.700000,17,19.429069,200.997377,12.189713,5
17,1.570796,1.700000,18,19.429069,200.997377,12.189713,5
18,1.570796,1.700000,19,19.429069,200.997377,12.189713,5
19,1.570796,1.700000,20,19.429069,200.997377,12.189713,5
20,1.570796,1.700000,21,19.429069,200.997377,12.189713,5
21,1.570796,1.700000,22,19.429069,200.997377,12.189713,5
22,1.570796,1.700000,23,19.429069,200.997377,12.189713,5
23,1.570796,1.700000,24,19.429069,200.997377,12.189713,5
24,1.570796,1.700000,25,19.429069,200.997377,12.189713,5
25,1.570796,1.700000,26,19.429069,200.997377,12.189713,5
26,1.570796,1.700000,27,19.429069,200.997377,12.189713,5
27,1.570796,1.700000,28,19.429069,200.997377,12.189713,5
28,1.570796,1.700000,29,36.801164,262.977275,12.189713,6
29,1.570796,1.700000,30,37.704869,263.793957,12.189713,6
30,1.570796,1.700000,31,37.704869,263.793957,12.189713,6
31,1.570796,1.700000,32,37.704869,263.793957,12.189713,6
32,1.570796,1.700000,33,42.342747,285.303869,12.189713,6
33,1.570796,1.700000,34,42.342747,285.303869,12.189713,6
34,1.570796,1.700000,35,42.342747,285.303869,12.189713,6
35,1.570796,1.700000,36,42.342747,285.303869,12.189713,6
36,1.570796,1.700000,37,42.342747,285.303869,12.189713,6
37,1.570796,1.700000,38,42.342747,285.303869,12.189713,6
38,1.570796,1.700000,39,42.342747,285.303869,12.189713,6
39,1.570796,1.700000,40,42.342747,285.303869,12.189713,6
40,1.570796,1.700000,41,42.342747,285.303869,12.189713,6
41,1.570796,1.700000,42,42.342747,285.303869,12.189713,6
42,1.570796,1.700000,43,42.342747,285.303869,12.189713,6
43,1.570796,1.700000,44,42.342747,285.303869,12.189713,6
44,1.570796,1.700000,45,42.342747,285.303869,12.189713,6
45,1.570796,1.700000,46,42.342747,285.303869,12.189713,6
46,1.570796,1.700000,47,48.486747,380.042849,12.189713,6
47,1.570796,1.700000,48,48.486747,380.042849,12.189713,6
48,1.570796,1.700000,49,48.486747,380.042849,12.189713,6
49,1.570796,1.700000,50,74.416433,605.748963,12.189713,7
50,1.570796,1.700000,51,80.538496,627.764851,12.189713,7
51,1.570796,1.700000,52,81.521698,628.731537,12.189713,7
52,1.570796,1.700000,53,81.521698,628.731537,12.189713,7
53,1.570796,1.700000,54,81.521698,628.731537,12.189713,7
54,1.570796,1.700000,55,81.521698,628.731537,12.189713,7
55,1.570796,1.700000,56,81.521698,628.731537,12.189713,7
56,1.570796,1.700000,57,81.521698,628.731537,12.189713,7
57,1.570796,1.700000,58,81.521698,628.731537,12.189713,7
58,1.570796,1.700000,59,87.500032,675.277315,12.189713,7
59,1.570796,1.700000,60,90.718945,759.980509,14.766569,7
60,1.570796,1.700000,61,98.470319,880.698019,14.766569,7
61,1.570796,1.700000,62,98.470319,880.698019,14.766569,7
62,1.570796,1.700000,63,98.470319,880.698019,14.766569,7
63,1.570796,1.700000,64,98.470319,880.698019,14.766569,7
64,1.570796,1.700000,65,101.637775,890.730800,14.766569,7
65,1.570796,1.700000,66,101.637775,890.730800,14.766569,7
66,1.570796,1.700000,67,107.605716,926.347110,14.766569,7
67,1.570796,1.700000,68,107.605716,926.347110,14.766569,7
68,1.570796,1.700000,69,107.605716,926.347110,14.766569,7
69,1.570796,1.700000,70,107.605716,926.347110,14.766569,7
70,1.570796,1.700000,71,107.605716,926.347110,14.766569,7
71,1.570796,1.700000,72,107.605716,926.347110,14.766569,7
72,1.570796,1.700000,73,107.605716,926.347110,14.766569,7
73,1.570796,1.700000,74,107.605716,926.347110,14.766569,7
74,1.570796,1.700000,75,107.605716,926.347110,14.766569,7
75,1.570796,1.700000,76,107.605716,926.347110,14.766569,7
76,1.570796,1.700000,77,107.605716,926.347110,14.766569,7
77,1.570796,1.700000,78,107.605716,926.347110,14.766569,7
78,1.570796,1.700000,79,107.605716,926.347110,14.766569,7
79,1.570796,1.700000,80,107.605716,926.347110,14.766569,7
80,1.570796,1.700000,81,107.605716,926.347110,14.766569,7
81,1.570796,1.700000,82,107.605716,926.347110,14.766569,7
82,1.570796,1.700000,83,107.605716,926.347110,14.766569,7
83,1.570796,1.700000,84,107.605716,926.347110,14.766569,7
84,1.570796,1.700000,85,110.446879,934.419322,14.766569,7
85,1.570796,1.700000,86,110.446879,934.419322,14.766569,7
86,1.570796,1.700000,87,178.393417,1459.724709,17.388903,8
87,1.570796,1.700000,88,178.393417,1459.724709,17.388903,8
88,1.570796,1.700000,89,184.668007,1485.137072,17.388903,8
89,1.570796,1.700000,90,192.514825,1546.709623,17.388903,8
90,1.570796,1.700000,91,196.891783,1559.390738,17.388903,8
91,1.570796,1.700000,92,220.298259,1903.164058,17.388903,8
92,1.570796,1.700000,93,224.652199,1915.767593,17.388903,8
93,1.570796,1.700000,94,230.392430,2019.001964,17.388903,8
94,1.570796,1.700000,95,230.392430,2019.001964,17.388903,8
95,1.570796,1.700000,96,230.392430,2019.001964,17.388903,8
96,1.570796,1.700000,97,237.322717,2093.308387,17.388903,8
97,1.570796,1.700000,98,237.322717,2093.308387,17.388903,8
98,1.570796,1.700000,99,243.184263,2127.666110,17.388903,8
99,1.570796,1.700000,100,243.184263,2127.666110,17.388903,8
100,1.570796,1.700000,101,245.083147,2144.313091,17.388903,8
101,1.570796,1.700000,102,245.083147,2144.313091,17.388903,8
102,1.570796,1.700000,103,256.918286,2241.709428,17.388903,8
103,1.570796,1.700000,104,256.918286,2241.709428,17.388903,8
104,1.570796,1.700000,105,256.918286,2241.709428,17.388903,8
105,1.570796,1.700000,106,256.918286,2241.709428,17.388903,8
106,1.570796,1.700000,107,261.946351,2266.990865,17.388903,8
107,1.570796,1.700000,108,261.946351,2266.990865,17.388903,8
108,1.570796,1.700000,109,261.946351,2266.990865,17.388903,8
109,1.570796,1.700000,110,261.946351,2266.990865,17.388903,8
110,1.570796,1.700000,111,261.946351,2266.990865,17.388903,8
111,1.570796,1.700000,112,261.946351,2266.990865,17.388903,8
112,1.570796,1.700000,113,261.946351,2266.990865,17.388903,8
113,1.570796,1.700000,114,261.946351,2266.990865,17.388903,8
114,1.570796,1.700000,115,261.946351,2266.990865,17.388903,8
115,1.570796,1.700000,116,262.922375,2276.688283,17.388903,8
116,1.570796,1.700000,117,262.922375,2276.688283,17.388903,8
117,1.570796,1.700000,118,271.573578,2407.030693,17.388903,8
118,1.570796,1.700000,119,281.521150,2497.223461,17.388903,8
119,1.570796,1.700000,120,281.521150,2497.223461,17.388903,8
120,1.570796,1.700000,121,281.521150,2497.223461,17.388903,8
121,1.570796,1.700000,122,281.521150,2497.223461,17.388903,8
122,1.570796,1.700000,123,281.521150,2497.223461,17.388903,8
123,1.570796,1.700000,124,281.521150,2497.223461,17.388903,8
124,1.570796,1.700000,125,281.521150,2497.223461,17.388903,8
125,1.570796,1.700000,126,283.369528,2536.231317,17.388903,8
126,1.570796,1.700000,127,283.369528,2536.231317,17.388903,8
127,1.570796,1.700000,128,283.369528,2536.231317,17.388903,8
128,1.570796,1.700000,129,283.369528,2536.231317,17.388903,8
129,1.570796,1.700000,130,283.369528,2536.231317,17.388903,8
130,1.570796,1.700000,131,283.369528,2536.231317,17.388903,8
131,1.570796,1.700000,132,283.369528,2536.231317,17.388903,8
132,1.570796,1.700000,133,283.369528,2536.231317,17.388903,8
133,1.570796,1.700000,134,283.369528,2536.231317,17.388903,8
134,1.570796,1.700000,135,283.369528,2536.231317,17.388903,8
135,1.570796,1.700000,136,283.369528,2536.231317,17.388903,8
136,1.570796,1.700000,137,283.369528,2536.231317,17.388903,8
137,1.570796,1.700000,138,283.369528,2536.231317,17.388903,8
138,1.570796,1.700000,139,283.369528,2536.231317,17.388903,8
139,1.570796,1.700000,140,283.369528,2536.231317,17.388903,8
140,1.570796,1.700000,141,283.369528,2536.231317,17.388903,8
141,1.570796,1.700000,142,283.369528,2536.231317,17.388903,8
142,1.570796,1.700000,143,283.369528,2536.231317,17.388903,8
143,1.570796,1.700000,144,283.369528,2536.231317,17.388903,8
144,1.570796,1.700000,145,283.369528,2536.231317,17.388903,8
145,1.570796,1.700000,146,283.369528,2536.231317,17.388903,8
146,1.570796,1.700000,147,283.369528,2536.231317,17.388903,8
147,1.570796,1.700000,148,283.369528,2536.231317,17.388903,8
148,1.570796,1.700000,149,283.369528,2536.231317,17.388903,8
149,1.570796,1.700000,150,373.957238,3126.558992,17.388903,9
150,1.570796,1.700000,151,399.149791,3528.003749,17.388903,9
151,1.570796,1.700000,152,417.381791,3963.149127,17.904814,9
152,1.570796,1.700000,153,419.293794,3966.804882,17.904814,9
153,1.570796,1.700000,154,427.108377,4066.996373,17.904814,9
154,1.570796,1.700000,155,436.380920,4173.648389,17.904814,9
155,1.570796,1.700000,156,436.380920,4173.648389,17.904814,9
156,1.570796,1.700000,157,448.359604,4447.753506,17.904814,9
157,1.570796,1.700000,158,448.359604,4447.753506,17.904814,9
158,1.570796,1.700000,159,461.367311,4620.636217,17.904814,9
159,1.570796,1.700000,160,471.420492,4750.668391,17.904814,9
160,1.570796,1.700000,161,477.868877,4792.250060,17.904814,9
161,1.570796,1.700000,162,488.284881,4930.975170,19.683829,9
162,1.570796,1.700000,163,488.284881,4930.975170,19.683829,9
163,1.570796,1.700000,164,488.284881,4930.975170,19.683829,9
164,1.570796,1.700000,165,488.284881,4930.975170,19.683829,9
165,1.570796,1.700000,166,492.130054,4953.013498,19.683829,9
166,1.570796,1.700000,167,492.130054,4953.013498,19.683829,9
167,1.570796,1.700000,168,492.130054,4953.013498,19.683829,9
168,1.570796,1.700000,169,492.130054,4953.013498,19.683829,9
169,1.570796,1.700000,170,492.130054,4953.013498,19.683829,9
170,1.570796,1.700000,171,494.971218,4987.762070,19.683829,9
