cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.500000,1,0,0,0,0
1,0.523599,1.500000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.500000,3,5.260674,27.674692,5.260674,2
3,0.523599,1.500000,4,5.260674,27.674692,5.260674,2
4,0.523599,1.500000,5,14.086659,105.572704,8.825985,3
5,0.523599,1.500000,6,19.387415,133.670721,8.825985,3
6,0.523599,1.500000,7,19.387415,133.670721,8.825985,3
7,0.523599,1.500000,8,19.387415,133.670721,8.825985,3
8,0.523599,1.500000,9,32.509474,219.920748,8.825985,4
9,0.523599,1.500000,10,49.986849,472.701764,14.664535,4
10,0.523599,1.500000,11,49.986849,472.701764,14.664535,4
11,0.523599,1.500000,12,49.986849,472.701764,14.664535,4
12,0.523599,1.500000,13,49.986849,472.701764,14.664535,4
13,0.523599,1.500000,14,49.986849,472.701764,14.664535,4
14,0.523599,1.500000,15,71.558310,755.093303,15.383938,5
15,0.523599,1.500000,16,72.517936,756.014185,15.383938,5
16,0.523599,1.500000,17,80.631532,953.505521,16.227193,5
17,0.523599,1.500000,18,88.745128,1019.335967,16.227193,5
18,0.523599,1.500000,19,96.858725,1085.166412,16.227193,5
19,0.523599,1.500000,20,104.972321,1150.996858,16.227193,5
20,0.523599,1.500000,21,113.085917,1216.827303,16.227193,5
21,0.523599,1.500000,22,113.085917,1216.827303,16.227193,5
22,0.523599,1.500000,23,113.085917,1216.827303,16.227193,5
23,0.523599,1.500000,24,113.085917,1216.827303,16.227193,5
24,0.523599,1.500000,25,113.085917,1216.827303,16.227193,5
25,0.523599,1.500000,26,113.085917,1216.827303,16.227193,5
26,0.523599,1.500000,27,113.085917,1216.827303,16.227193,5
27,0.523599,1.500000,28,178.529564,2116.986737,24.340789,6
28,0.523599,1.500000,29,196.817976,2526.430902,24.340789,6
29,0.523599,1.500000,30,221.158765,3118.904911,24.340789,6
30,0.523599,1.500000,31,225.655214,3161.460704,24.340789,6
31,0.523599,1.500000,32,245.850072,3426.390871,24.340789,6
32,0.523599,1.500000,33,253.963668,3492.221317,24.340789,6
33,0.523599,1.500000,34,278.299707,3960.745266,24.340789,6
34,0.523599,1.500000,35,278.299707,3960.745266,24.340789,6
35,0.523599,1.500000,36,278.299707,3960.745266,24.340789,6
36,0.523599,1.500000,37,278.299707,3960.745266,24.340789,6
37,0.523599,1.500000,38,282.146503,4037.965794,24.340789,6
38,0.523599,1.500000,39,282.146503,4037.965794,24.340789,6
39,0.523599,1.500000,40,282.146503,4037.965794,24.340789,6
40,0.523599,1.500000,41,282.146503,4037.965794,24.340789,6
41,0.523599,1.500000,42,282.146503,4037.965794,24.340789,6
42,0.523599,1.500000,43,282.146503,4037.965794,24.340789,6
43,0.523599,1.500000,44,282.146503,4037.965794,24.340789,6
44,0.523599,1.500000,45,282.146503,4037.965794,24.340789,6
45,0.523599,1.500000,46,282.146503,4037.965794,24.340789,6
46,0.523599,1.500000,47,282.146503,4037.965794,24.340789,6
47,0.523599,1.500000,48,419.505979,6944.941114,32.454385,7
48,0.523599,1.500000,49,433.835248,7403.956792,32.454385,7
49,0.523599,1.500000,50,434.758692,7413.113971,32.454385,7
50,0.523599,1.500000,51,459.589126,8422.230913,33.358911,7
51,0.523599,1.500000,52,482.804787,9287.840394,33.358911,7
52,0.523599,1.500000,53,485.717389,9296.323645,33.358911,7
53,0.523599,1.500000,54,493.830986,9493.814981,33.358911,7
54,0.523599,1.500000,55,501.944582,9559.645427,33.358911,7
55,0.523599,1.500000,56,510.058178,9625.475872,33.358911,7
56,0.523599,1.500000,57,539.206866,10394.872852,35.333009,7
57,0.523599,1.500000,58,554.906118,10811.696598,35.333009,7
58,0.523599,1.500000,59,563.019714,10995.469683,35.333009,7
59,0.523599,1.500000,60,577.254867,11198.109254,35.333009,7
60,0.523599,1.500000,61,585.368463,11263.939699,35.333009,7
61,0.523599,1.500000,62,593.482060,11329.770145,35.333009,7
62,0.523599,1.500000,63,601.595656,11395.600590,35.333009,7
63,0.523599,1.500000,64,602.544960,11396.501769,35.333009,7
64,0.523599,1.500000,65,602.544960,11396.501769,35.333009,7
65,0.523599,1.500000,66,602.544960,11396.501769,35.333009,7
66,0.523599,1.500000,67,611.069108,11763.998106,35.333009,7
67,0.523599,1.500000,68,611.069108,11763.998106,35.333009,7
68,0.523599,1.500000,69,611.069108,11763.998106,35.333009,7
69,0.523599,1.500000,70,627.369216,12410.722070,35.333009,7
70,0.523599,1.500000,71,627.369216,12410.722070,35.333009,7
71,0.523599,1.500000,72,627.369216,12410.722070,35.333009,7
72,0.523599,1.500000,73,627.369216,12410.722070,35.333009,7
73,0.523599,1.500000,74,627.369216,12410.722070,35.333009,7
74,0.523599,1.500000,75,627.369216,12410.722070,35.333009,7
75,0.523599,1.500000,76,627.369216,12410.722070,35.333009,7
76,0.523599,1.500000,77,627.369216,12410.722070,35.333009,7
77,0.523599,1.500000,78,627.369216,12410.722070,35.333009,7
78,0.523599,1.500000,79,627.369216,12410.722070,35.333009,7
