cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,1.700000,1,0,0,0,0
1,0.523599,1.700000,2,0.000000,0.000000,0.000000,1
2,0.523599,1.700000,3,0.000000,0.000000,0.000000,2
3,0.523599,1.700000,4,0.000000,0.000000,0.000000,2
4,0.523599,1.700000,5,0.000000,0.000000,0.000000,3
5,0.523599,1.700000,6,0.000000,0.000000,0.000000,3
6,0.523599,1.700000,7,3.456909,11.950222,3.456909,4
7,0.523599,1.700000,8,8.486320,37.245191,5.029410,4
8,0.523599,1.700000,9,13.515730,62.540160,5.029410,4
9,0.523599,1.700000,10,13.515730,62.540160,5.029410,4
10,0.523599,1.700000,11,13.515730,62.540160,5.029410,4
11,0.523599,1.700000,12,28.603961,189.015003,10.058821,5
12,0.523599,1.700000,13,37.043725,310.834547,10.058821,5
13,0.523599,1.700000,14,42.073135,336.129516,10.058821,5
14,0.523599,1.700000,15,47.102545,361.424484,10.058821,5
15,0.523599,1.700000,16,47.102545,361.424484,10.058821,5
16,0.523599,1.700000,17,47.102545,361.424484,10.058821,5
17,0.523599,1.700000,18,47.102545,361.424484,10.058821,5
18,0.523599,1.700000,19,47.102545,361.424484,10.058821,5
19,0.523599,1.700000,20,47.102545,361.424484,10.058821,5
20,0.523599,1.700000,21,83.103679,594.640167,11.544771,6
21,0.523599,1.700000,22,98.191910,923.474760,15.088231,6
22,0.523599,1.700000,23,110.583220,1127.609278,15.088231,6
23,0.523599,1.700000,24,115.612631,1152.904247,15.088231,6
24,0.523599,1.700000,25,126.833374,1340.676068,17.112910,6
25,0.523599,1.700000,26,126.833374,1340.676068,17.112910,6
26,0.523599,1.700000,27,131.862784,1365.971037,17.112910,6
27,0.523599,1.700000,28,136.892195,1391.266006,17.112910,6
28,0.523599,1.700000,29,136.892195,1391.266006,17.112910,6
29,0.523599,1.700000,30,136.892195,1391.266006,17.112910,6
30,0.523599,1.700000,31,136.892195,1391.266006,17.112910,6
31,0.523599,1.700000,32,136.892195,1391.266006,17.112910,6
32,0.523599,1.700000,33,136.892195,1391.266006,17.112910,6
33,0.523599,1.700000,34,136.892195,1391.266006,17.112910,6
34,0.523599,1.700000,35,136.892195,1391.266006,17.112910,6
35,0.523599,1.700000,36,136.892195,1391.266006,17.112910,6
